,ID3ROG3,Latitude,Longitude
12227,19433PK,34.66591722,73.36017109
12228,12558PK,34.112545,73.294926
12229,17156PK,24.91351579,67.07274624
12230,17162PK,25.50062203,68.50782775
12231,17301PK,25.31335,69.14856
12232,17596PK,33.52005199,73.92683519
12233,17161PK,32.40710437,74.64147515
12234,17586PK,33.5772138,72.37392751
12235,19448PK,33.42874905,73.22840897
12236,18693PK,35.91949,74.311695
12237,17177PK,31.38181428,74.37424522
12238,17590PK,30.4805233,70.42949274
12239,17594PK,26.25437757,67.66493895
12240,17247PK,25.49463293,68.51043547
12241,17595PK,24.50131262,67.92291654
12242,17129PK,25.31335,69.14856
12243,17210PK,25.31966185,69.15468202
12244,17294PK,25.31832848,69.15265562
12245,19451PK,27.60916025,67.80621487
12246,21159PK,25.31335,69.14856
12247,21585PK,24.77378,70.13657
12248,22100PK,33.97674,71.56105
12249,17318PK,33.8979515,73.84915705
12250,17316PK,24.91421776,67.06900075
12251,17597PK,31.38225808,74.38180914
12252,17321PK,33.52492981,73.91862953
12253,17325PK,25.49948938,68.51385569
12254,21180PK,24.77378,70.13657
12255,21181PK,24.77378,70.13657
12256,21182PK,24.77378,70.13657
12257,17334PK,25.31335,69.14856
12258,17345PK,28.46887971,70.47994142
12259,17602PK,28.46654849,70.48180259
12260,17445PK,28.82126,71.72164
12261,13002PK,25.32934,66.9137
12262,17608PK,30.07627787,71.45677816
12263,17380PK,25.31335,69.14856
12264,17379PK,25.49589289,68.51538688
12265,17609PK,31.37684157,74.3770095
12266,19452PK,27.50723924,66.67331394
12267,17502PK,25.31335,69.14856
12268,17618PK,31.38105294,74.37771394
12269,19483PK,31.355059,73.24572046
12270,17405PK,25.49442402,68.51165487
12271,17554PK,24.91078739,67.07260272
12272,17599PK,24.90466655,67.07191442
12273,17407PK,28.46875134,70.47821023
12274,17409PK,31.37607276,74.37453775
12275,17410PK,24.90439573,67.07496394
12276,17419PK,35.65191642,75.57433925
12277,17420PK,24.91382598,67.0738684
12278,18786PK,25.32057033,69.15566772
12279,18787PK,33.57566914,72.37088028
12280,17624PK,30.07683018,71.01559231
12281,17428PK,34.67555634,74.05104764
12282,17443PK,35.40172822,76.63799795
12283,17446PK,25.49919861,68.51037608
12284,17455PK,28.82126,71.72164
12285,19455PK,28.46933302,70.4828325
12286,17463PK,24.77378,70.13657
12287,19456PK,25.78014963,66.63698228
12288,17527PK,25.4947248,68.51585724
12289,17619PK,27.60840531,67.80094327
12290,17530PK,25.50042011,68.51171649
12291,17531PK,26.25438,67.66494
12292,17532PK,31.35556465,73.24153372
12293,17620PK,24.91142729,67.07300229
12294,17622PK,31.35369405,73.24832641
12295,17639PK,24.77378,70.13657
12296,17625PK,31.37830166,74.37473145
12297,13761PK,33.43481923,73.22542097
12298,17646PK,24.91198585,67.07659512
12299,13783PK,35.40307617,76.63982458
12300,22104PK,27.60551,67.79995
12301,17627PK,25.49561455,68.5076924
12302,17714PK,32.19028304,72.82222321
12303,17745PK,27.55638848,69.11790613
12304,17786PK,25.31335,69.14856
12305,19457PK,26.02517467,63.1079869
12306,17759PK,25.49682871,68.51222836
12307,17631PK,30.07928792,71.4620263
12308,22343PK,28.46237,70.47639
12309,10703PK,36.17171,72.21621
12310,17818PK,32.40583535,74.63456376
12311,17847PK,25.41303,69.78928
12312,14322PK,27.997,69.408
12313,18369PK,33.97674,71.56105
12314,14256PK,33.79404,71.35999
12315,22105PK,33.6671,70.9547
12316,22106PK,35.25229,72.56963
12317,22107PK,30.16909,66.741
12318,22108PK,33.97674,71.56105
12319,22109PK,33.97674,71.56105
12320,22110PK,33.9405,71.0498
12321,22111PK,33.44418,71.51108
12322,22112PK,34,70
12323,22113PK,33.97674,71.56105
12324,22114PK,35.25229,72.56963
12325,22115PK,33.00167,72.45113
12326,22116PK,33.97674,71.56105
12327,22117PK,33.6671,70.9547
12328,22118PK,33.8,70.2
12329,22119PK,30.16909,66.741
12330,22120PK,33.60919,73.28291
12331,22121PK,30.16909,66.741
12332,22122PK,35.25229,72.56963
12333,22123PK,33.97674,71.56105
12334,22124PK,31.86364,70.68551
12335,22125PK,34.9161,71.8097
12336,22126PK,36.17171,72.21621
12337,22127PK,30.16909,66.741
12338,22128PK,31.86364,70.68551
12339,22129PK,34.5356,71.2874
12340,22130PK,30.16909,66.741
12341,22131PK,33.97674,71.56105
12342,22132PK,33.42657,73.22156
12343,22133PK,31.35169,73.24131
12344,22134PK,34.14122,72.38438
12345,22135PK,35.25229,72.56963
12346,22136PK,33.44418,71.51108
12347,22137PK,32.57668,70.83467
12348,22138PK,36.17171,72.21621
12349,22139PK,30.16909,66.741
12350,22140PK,33.97674,71.56105
12351,22141PK,30.16909,66.741
12352,22142PK,35.25229,72.56963
12353,22144PK,33.97674,71.56105
12354,22145PK,33.97674,71.56105
12355,22146PK,33.8,70.2
12356,22147PK,35.25229,72.56963
12357,22148PK,33.8,70.2
12358,22149PK,33.97674,71.56105
12359,22150PK,35.25229,72.56963
12360,22152PK,31.35169,73.24131
12361,22153PK,24.99451,66.93597
12362,22154PK,32.8,69.8
12363,22151PK,32.90413,70.64025
12364,22155PK,34.14122,72.38438
12365,21599PK,34.51528,72.86597
12366,22156PK,34.9161,71.8097
12367,22157PK,33.97674,71.56105
12368,22158PK,30.16909,66.741
12369,22159PK,33.97674,71.56105
12370,22160PK,31.86364,70.68551
12371,22161PK,33.8,70.2
12372,22162PK,31.35169,73.24131
12373,22163PK,30.16909,66.741
12374,22164PK,33.97674,71.56105
12375,22165PK,33.97674,71.56105
12376,22166PK,32.8,69.8
12377,22168PK,31.86364,70.68551
12378,22169PK,33.97674,71.56105
12379,22170PK,30.16909,66.741
12380,22171PK,33.8,70.2
12381,22172PK,29.5,65.7
12382,22173PK,32.8,69.8
12383,22174PK,33.44418,71.51108
12384,22175PK,35.25229,72.56963
12385,22315PK,33.44418,71.51108
12386,22176PK,33.97674,71.56105
12387,22177PK,24.94497,67.00417
12388,22178PK,32.8,69.8
12389,22179PK,30.16909,66.741
12390,22180PK,34.10488,73.28138
12391,22181PK,30.16909,66.741
12392,22182PK,36.17171,72.21621
12393,22183PK,36.17171,72.21621
12394,22184PK,33.44418,71.51108
12395,22185PK,33.97674,71.56105
12396,22187PK,34.34011,72.10073
12397,22188PK,30.16909,66.741
12398,22189PK,34.7,71.5
12399,22190PK,35.25229,72.56963
12400,22191PK,30.16909,66.741
12401,22192PK,35.25229,72.56963
12402,22193PK,34.34011,72.10073
12403,22195PK,33.44418,71.51108
12404,22196PK,31.86364,70.68551
12405,22197PK,33.44418,71.51108
12406,22198PK,34.5356,71.2874
12407,22199PK,31.37244,74.37369
12408,22200PK,30.47182,70.42344
12409,22201PK,34.34011,72.10073
12410,22202PK,34.5356,71.2874
12411,22203PK,33.97674,71.56105
12412,22204PK,33.97674,71.56105
12413,22205PK,30.16909,66.741
12414,22206PK,33.97674,71.56105
12415,22207PK,35.25229,72.56963
12416,22208PK,35.25229,72.56963
12417,22209PK,31.86364,70.68551
12418,22210PK,36.17171,72.21621
12419,22211PK,34.9161,71.8097
12420,22212PK,31.35169,73.24131
12421,22213PK,32.90413,70.64025
12422,22214PK,31.37244,74.37369
12423,22215PK,33.44418,71.51108
12424,22216PK,30.16909,66.741
12425,22217PK,35.25229,72.56963
12426,22219PK,33.9405,71.0498
12427,22220PK,33.97674,71.56105
12428,19454PK,33.43301791,73.23073712
12429,22221PK,33.6671,70.9547
12430,22222PK,34.7,71.5
12431,22223PK,34.34011,72.10073
12432,22224PK,33.44418,71.51108
12433,22225PK,33.8,70.2
12434,22226PK,32.90413,70.64025
12435,22218PK,34,70
12436,22227PK,33.44418,71.51108
12437,22228PK,35.25229,72.56963
12438,22229PK,31.86364,70.68551
12439,22230PK,35.25229,72.56963
12440,22231PK,34.10488,73.28138
12441,22232PK,34.5356,71.2874
12442,22233PK,33.97674,71.56105
12443,22234PK,34.7,71.5
12444,22235PK,32.8,69.8
12445,22236PK,33.97674,71.56105
12446,22237PK,35.25229,72.56963
12447,22238PK,33.8,70.2
12448,22239PK,35.25229,72.56963
12449,22240PK,31.86364,70.68551
12450,22241PK,36.17171,72.21621
12451,22242PK,32.68011,71.52739
12452,22243PK,30.16909,66.741
12453,22244PK,24.90417,67.0671
12454,22245PK,33.44418,71.51108
12455,22246PK,33.44418,71.51108
12456,22247PK,34.9161,71.8097
12457,22248PK,33.97674,71.56105
12458,22249PK,35.25229,72.56963
12459,22250PK,33.8,70.2
12460,22251PK,33.60919,73.28291
12461,22252PK,31.86364,70.68551
12462,22253PK,33.97674,71.56105
12463,22254PK,35.25229,72.56963
12464,22255PK,34.57291,71.92162
12465,22256PK,24.94497,67.00417
12466,22257PK,35.25229,72.56963
12467,22258PK,33.60919,73.28291
12468,22259PK,33.44418,71.51108
12469,22260PK,34.5356,71.2874
12470,22261PK,34.7,71.5
12471,22262PK,33.97674,71.56105
12472,22263PK,35.25229,72.56963
12473,22264PK,33.9405,71.0498
12474,22265PK,33.97674,71.56105
12475,22266PK,29.5,65.7
12476,22267PK,33.57134,72.36443
12477,22268PK,31.86364,70.68551
12478,22269PK,34.9161,71.8097
12479,22270PK,35.25229,72.56963
12480,22271PK,34,70
12481,22272PK,34.57291,71.92162
12482,22273PK,35.25229,72.56963
12483,22274PK,34.02928,72.87946
12484,22275PK,33.97674,71.56105
12485,22276PK,32.90413,70.64025
12486,22277PK,30.16909,66.741
12487,22278PK,34.9161,71.8097
12488,22279PK,33.97674,71.56105
12489,22280PK,33.8,70.2
12490,22281PK,31.86364,70.68551
12491,22282PK,33.97674,71.56105
12492,22283PK,35.25229,72.56963
12493,22284PK,31.86364,70.68551
12494,22285PK,31.86364,70.68551
12495,22286PK,34.5356,71.2874
12496,22287PK,32.8,69.8
12497,22288PK,31.35169,73.24131
12498,22289PK,35.25229,72.56963
12499,22290PK,24.99451,66.93597
12500,22291PK,30.16909,66.741
12501,22292PK,33.8,70.2
12502,22293PK,34.7,71.5
12503,22294PK,33.97674,71.56105
12504,22295PK,33.8,70.2
12505,22296PK,35.25229,72.56963
12506,22297PK,33.8,70.2
12507,22298PK,33.97674,71.56105
12508,17855PK,24.90564885,67.07077284
12509,17662PK,28.47066343,70.48198364
12510,17663PK,24.91189892,67.07675644
12511,17664PK,30.07993161,71.46145664
12512,14371PK,34.0153785,71.56834331
12513,19460PK,32.85337683,73.34079128
12514,17878PK,31.36167409,73.24718418
12515,17877PK,30.07871318,71.45797946
12516,19486PK,25.49947139,68.51515174
12517,17919PK,31.35237195,73.24999577
12518,14498PK,30.88216,68.31223
12519,17921PK,24.36,70.76
12520,17666PK,31.37837337,74.3737907
12521,16407PK,33.9017122,73.8516835
12522,17928PK,25.31954493,69.15361927
12523,17667PK,33.4295474,73.23023613
12524,20272PK,33.43543196,73.22483706
12525,20228PK,34.35977,73.56625
12526,22300PK,25.49062,68.50658
12527,21511PK,33.46017956,73.29845334
12528,20374PK,24.77378,70.13657
12529,20231PK,25.49272406,68.51154914
12530,21490PK,24.99451,66.935
12531,20232PK,31.35653897,73.24547147
12532,20233PK,25.49876435,68.51583153
12533,20381PK,24.77378,70.13657
12534,20234PK,31.35547987,73.24151285
12535,21492PK,24.99451,66.935
12536,20386PK,24.77378,70.13657
12537,20235PK,31.36159033,73.24628494
12538,21493PK,32.42269,73.529
12539,22302PK,26.86548,69.05459
12540,21782PK,33.42657,73.22156
12541,21512PK,33.46062639,73.30173454
12542,21513PK,30.10520653,71.52838501
12543,20273PK,25.49656401,68.51214916
12544,22303PK,27.8618,69.65029
12545,21494PK,33.79561,73.81
12546,20236PK,31.360686,73.24750256
12547,21783PK,24.837006,67.143745
12548,20274PK,32.18517,72.81457
12549,21536PK,26.01068,69.23649
12550,20237PK,33.43363913,73.22603369
12551,22304PK,33.46712,73.89302
12552,21514PK,28.49138407,70.54903414
12553,21515PK,30.10608721,71.53061603
12554,20238PK,28.46237,70.47639
12555,21786PK,32.8442,73.33828
12556,21787PK,33.42657,73.22156
12557,21788PK,31.35169,73.24131
12558,21789PK,33.42657,73.22156
12559,20409PK,25.49358878,68.50773198
12560,21790PK,30.07592,71.0093
12561,22306PK,26.86548,69.05459
12562,21516PK,31.38448398,73.31919806
12563,22307PK,28.46237,70.47639
12564,21792PK,34.35977,73.56625
12565,21517PK,32.87741665,73.41594822
12566,20239PK,25.49413506,68.50979304
12567,21795PK,33.79561,73.81023
12568,21796PK,33.46712,73.89302
12569,21496PK,33.79,73.81
12570,21518PK,31.38465505,73.31621257
12571,21519PK,31.38556234,73.31891299
12572,21797PK,33.42657,73.22156
12573,21798PK,32.18517,72.81457
12574,21799PK,33.42657,73.22156
12575,21800PK,31.37244,74.37369
12576,21802PK,30.07459,71.45208
12577,20421PK,24.77378,70.13657
12578,20226PK,30.07915712,71.46016401
12579,20241PK,31.35245146,73.24438323
12580,20275PK,25.4946758,68.51659546
12581,21804PK,31.35169,73.24131
12582,21805PK,24.837006,67.143745
12583,21520PK,32.21802433,72.88902536
12584,21521PK,25.0215761,67.00926347
12585,21806PK,31.37244,74.37369
12586,21807PK,26.86548,69.05459
12587,21497PK,32.40165,74.63
12588,20276PK,33.43547235,73.22457803
12589,20277PK,31.36169828,73.24148324
12590,21811PK,24.837006,67.143745
12591,20982PK,31.35169,73.241
12592,21522PK,33.46169395,73.30140447
12593,21523PK,35.2882679,72.64294388
12594,20442PK,24.77378,70.13657
12595,20242PK,30.63422,72.89378
12596,17669PK,25.4910147,68.51035761
12597,17972PK,31.86755614,70.69213896
12598,17947PK,24.90557446,67.07132539
12599,17982PK,29.5,72.98
12600,17950PK,24.91020608,67.07111167
12601,17670PK,31.44536299,72.38154884
12602,17328PK,25.49484679,68.5145428
12603,17967PK,35.40257643,76.63551713
12604,14567PK,31.62824793,74.2862045
12605,17998PK,28.82126,71.72164
12606,17673PK,28.47175345,70.48451406
12607,18001PK,24.77378,70.13657
12608,18014PK,25.31335,69.14856
12609,21535PK,24.99451,66.93
12610,21498PK,28.46237,70.47639
12611,18019PK,31.57246367,73.93700981
12612,14732PK,28.09976,68.54553
12613,19315PK,32.68069402,71.53116325
12614,18036PK,36.43004332,74.61778792
12615,18039PK,25.31335,69.14856
12616,18045PK,25.49573312,68.51400789
12617,21813PK,26.86548,69.05459
12618,18084PK,25.52283268,69.01614919
12619,21236PK,24.9097,66.988
12620,22309PK,35.25229,72.56963
12621,18085PK,25.31335,69.14856
12622,18086PK,24.77378,70.13657
12623,22310PK,25.43113,63.16965
12624,14913PK,36.43459566,74.61587347
12625,18102PK,31.3589799,73.24550277
12626,18140PK,28.56486956,68.03587549
12627,19462PK,25.49651816,68.51444196
12628,18136PK,27.60608676,67.80510356
12629,18164PK,25.49230079,68.50776553
12630,18165PK,25.32210101,69.1561856
12631,18173PK,27.61532892,67.80324275
12632,18150PK,24.78481617,68.76026398
12633,17684PK,31.37786201,74.37559247
12634,19463PK,27.50843423,66.66887051
12635,18180PK,33.8941191,73.85013604
12636,17687PK,25.49648499,68.51014504
12637,15201PK,30.16909,66.741
12638,18210PK,28.82126,71.72164
12639,19466PK,34.67190118,73.36630406
12640,18222PK,35.64764557,75.57489601
12641,18259PK,28.46555462,70.48592637
12642,17695PK,31.37574031,74.38218785
12643,17691PK,25.49274527,68.51599145
12644,18229PK,24.94891953,67.01937604
12645,17692PK,31.37976799,74.38375817
12646,18245PK,27.56171308,69.11517119
12647,17693PK,30.08285942,71.45677113
12648,22345PK,28.46237,70.47639
12649,18247PK,28.82126,71.72164
12650,15468PK,35.40573882,76.63937731
12651,17694PK,28.46334282,70.48369249
12652,19468PK,30.07887146,71.45565118
12653,18273PK,24.77378,70.13657
12654,19469PK,33.70814753,70.32045718
12655,18227PK,24.77378,70.13657
12656,15654PK,33.97674,71.56105
12657,17702PK,32.09717592,74.22521512
12658,14039PK,33.97674,71.56105
12659,18288PK,28.25075023,68.78889085
12660,17721PK,31.57001913,73.93621619
12661,17722PK,25.49460431,68.51108643
12662,22347PK,31.35169,73.24131
12663,22348PK,28.46237,70.47639
12664,22349PK,26.44671,68.33097
12665,18299PK,24.91018836,67.0730168
12666,21500PK,25.41303,69.78928
12667,18330PK,33.90082338,73.84746951
12668,16187PK,25.50011492,68.514909
12669,16188PK,32.19364568,72.81670483
12670,21822PK,27.8618,69.65029
12671,21296PK,24.78326306,68.75534506
12672,21299PK,24.78645608,68.75484556
12673,20278PK,35.49976,75.85772
12674,19473PK,36.01403,71.50765
12675,17727PK,36.43250074,74.61749359
12676,15741PS,7.380992922,134.5529431
12677,15175PS,7.500069,134.623239
12678,14271PS,7.48065,134.56389
12679,14272PS,7.378051755,134.5515385
12680,14999PS,4.312167,132.311232
12681,15522PS,3.00689,131.124202
12682,15741PM,9.000549,-79.529461
12683,13017PM,9.367789058,-79.87860258
12684,14276PM,9.355136268,-79.90257629
12685,15152PM,9.056817,-79.492742
12686,10970PM,9.528904591,-82.87128439
12687,11140PM,9.029017,-79.507723
12688,10986PM,8.56363,-81.23474
12689,19007PM,8.981318409,-79.53460985
12690,14017PM,7.63322,-78.09685
12691,14644PM,8.80811,-78.59091
12692,11234PM,9.016936,-79.521073
12693,11942PM,8.998805,-79.517566
12694,11403PM,7.99298,-77.44176
12695,14690PM,8.94933,-78.16611
12696,12057PM,8.94456,-79.70599
12697,12054PM,8.45884,-80.89126
12698,11344PM,9.043924,-79.496657
12699,12106PM,9.065946765,-79.4252065
12700,12273PM,9.025418,-79.498431
12701,12316PM,9.3373,-79.87284
12702,12322PM,9.0034248,-79.49525819
12703,15080PM,9.003,-79.516998
12704,11968PM,8.68387,-81.88204
12705,21006PM,9.004608,-79.523683
12706,19006PM,8.954242608,-79.54563442
12707,14286PM,9.041443306,-79.48999873
12708,12041PM,9.065956437,-79.38784
12709,15077PM,9.070804902,-79.39090764
12710,13248PM,9.25681,-82.67885
12711,15893PM,8.30901,-77.96793
12712,10119PP,-6.11863,145.66645
12713,10123PP,-4.75626,145.23512
12714,10124PP,-4.05804,141.21111
12715,10128PP,-9.78837,148.50639
12716,10159PP,-4.23858,144.49575
12717,19641PP,-6.337117,146.237151
12718,18930PP,-8.58016,147.96191
12719,10170PP,-5.70702,142.25572
12720,10171PP,-6.19261,145.91135
12721,10177PP,-3.49341,142.41975
12722,10178PP,-8.99389,142.60158
12723,10668PP,-5.99553,150.27221
12724,19094PP,-6.02464,149.47823
12725,10196PP,-3.54689,142.53348
12726,10203PP,-6.7313,142.66122
12727,10204PP,-3.07618,141.11728
12728,10206PP,-5.14326,144.77366
12729,10207PP,-4.23095,144.30554
12730,10217PP,-3.57261,141.784
12731,10226PP,-6.22441,150.13454
12732,10230PP,-4.8885,144.82354
12733,10244PP,-4.65709,143.30127
12734,10248PP,-3.45774,142.54138
12735,10260PP,-4.19953,141.65724
12736,10263PP,-5.20531,145.3765
12737,10264PP,-4.04873,141.99666
12738,10265PP,-3.50936,141.19471
12739,10276PP,-8.161932279,147.8460655
12740,18978PP,-3.60411,142.53566
12741,10287PP,-6.31141,149.7878
12742,10288PP,-3.79117,143.08903
12743,10290PP,-5.28986,145.6852
12744,15741PP,-9.470990849,147.1627606
12745,10299PP,-6.90026,146.07615
12746,10302PP,-4.12165,141.33941
12747,10396PP,-4.9156,143.5354
12748,10309PP,-4.49147,144.75845
12749,10314PP,-1.939558,147.003711
12750,10316PP,-5.55163,148.97883
12751,10319PP,-7.18337,146.33255
12752,15913PP,-6.245622903,143.4621762
12753,11673PP,-6.01913,143.6071
12754,10321PP,-5.04824,144.88848
12755,10322PP,-7.20466,145.77131
12756,10324PP,-3.68827,141.19567
12757,10326PP,-9.454472277,147.1880606
12758,10333PP,-4.11601,144.02733
12759,10336PP,-4.99658,144.8011
12760,10356PP,-9.66071,149.83979
12761,10365PP,-9.03503,148.11186
12762,10400PP,-8.30128,141.43035
12763,10401PP,-5.039127737,144.1242876
12764,20550PP,-3.226249,142.24161
12765,10410PP,-5.90704,148.88119
12766,10412PP,-5.52756,145.90397
12767,10418PP,-4.69976,145.42101
12768,19095PP,-7.91724,142.38774
12769,10425PP,-9.12528,149.25851
12770,10428PP,-3.83032,142.48097
12771,10433PP,-3.09499,142.14419
12772,10437PP,-3.37872,142.74798
12773,10438PP,-8.74638,141.92694
12774,10440PP,-3.43276,142.51067
12775,10446PP,-5.92709,145.2561
12776,10448PP,-5.74177,146.5384
12777,15882PP,-5.593,151.03801
12778,10473PP,-5.07629,144.80853
12779,10484PP,-8.38871,142.70105
12780,10487PP,-3.58729,142.13232
12781,10489PP,-3.38115,141.80589
12782,10497PP,-6.24099,150.42851
12783,10501PP,-6.65396,145.70885
12784,10503PP,-4.12962,144.83123
12785,10504PP,-6.16649,146.38642
12786,10507PP,-5.81547,141.47911
12787,10509PP,-6.5359,145.76764
12788,10512PP,-3.79854,142.00553
12789,14328PP,-3.95867,142.40894
12790,10561PP,-5.07861,145.63035
12791,10563PP,-7.37535,141.46798
12792,10569PP,-4.48974,142.74386
12793,10575PP,-3.42787,141.39941
12794,10577PP,-5.19018,145.60736
12795,10578PP,-4.41125,151.70877
12796,10581PP,-5.52359,144.11041
12797,19097PP,-5.553976011,150.1462077
12798,10607PP,-4.9174935,149.1320204
12799,10610PP,-2.55646,147.28527
12800,10611PP,-3.61342,144.81585
12801,10629PP,-7.95898,143.59046
12802,10635PP,-4.56463,144.3361
12803,10659PP,-6.433955,155.235682
12804,19518PP,-9.35908,148.02343
12805,10680PP,-8.48498,143.00731
12806,10688PP,-5.50997,148.66467
12807,10689PP,-9.22727,148.45728
12808,20540PP,-7.4295,143.950442
12809,10690PP,-5.72385,147.89482
12810,10693PP,-3.48651,152.19102
12811,10696PP,-9.29694,148.78271
12812,10697PP,-6.88284,145.82754
12813,10731PP,-5.25764,145.6168
12814,21993PP,-3.233,142.26
12815,10739PP,-9.84456,148.78818
12816,10748PP,-6.14241,142.47135
12817,10752PP,-5.63831,150.33538
12818,19096PP,-3.67934,142.36751
12819,10781PP,-5.28273,145.48559
12820,10786PP,-6.0892,145.52916
12821,10798PP,-4.59738,145.44286
12822,20551PP,-8.865228,147.724744
12823,10826PP,-3.76396,141.2588
12824,10827PP,-7.33476,146.76645
12825,18908PP,-8.552030829,142.4623058
12826,10832PP,-5.55085,148.68502
12827,10837PP,-4.26578,143.28749
12828,10844PP,-4.93252,145.55884
12829,10846PP,-5.27269,145.75517
12830,10849PP,-5.59486,146.35098
12831,10851PP,-4.3938,152.34107
12832,10853PP,-5.38692,142.02482
12833,10855PP,-10.08346,148.83604
12834,10856PP,-8.278107539,148.1801852
12835,10858PP,-9.06691,142.87235
12836,10866PP,-6.21979,146.10226
12837,10879PP,-4.46229,143.05074
12838,10880PP,-4.76604,143.23323
12839,10883PP,-4.42219,142.45855
12840,10885PP,-4.3959,143.87073
12841,10887PP,-5.8022,145.3518
12842,10895PP,-4.327628182,141.3794045
12843,10904PP,-2.187250017,147.0208968
12844,10905PP,-10.50844,150.26948
12845,10906PP,-3.67961,143.45185
12846,10923PP,-5.45826,145.72285
12847,10940PP,-3.746494668,142.6449192
12848,10941PP,-5.50677,145.79836
12849,10944PP,-5.84029,146.73703
12850,10950PP,-6.44541,142.78277
12851,10951PP,-9.44574,150.69473
12852,10952PP,-4.16318,144.6427
12853,10954PP,-8.41526,141.03371
12854,21994PP,-3.12,141.95
12855,10956PP,-3.67676,141.9341
12856,10968PP,-4.73358,144.70961
12857,11140PP,-9.486714346,147.1957532
12858,11117PP,-6.86589,146.7738
12859,10978PP,-9.29735,153.68886
12860,10989PP,-6.72502,155.61653
12861,10995PP,-6.68812,147.26085
12862,11000PP,-5.69899,146.40421
12863,11006PP,-5.0601,150.09468
12864,11011PP,-3.64376,142.87162
12865,11012PP,-4.5194,143.89431
12866,11013PP,-3.95382,144.11756
12867,11014PP,-4.67475,145.56238
12868,11016PP,-10.07258,151.07674
12869,11018PP,-3.70691,143.77711
12870,11031PP,-4.02343,143.02881
12871,11032PP,-6.49163,147.32429
12872,11038PP,-3.82276,141.33615
12873,11057PP,-8.837320799,146.8458777
12874,11058PP,-9.44116,150.32931
12875,11300PP,-4.25177,143.08631
12876,11307PP,-4.28479,143.69877
12877,11320PP,-4.25404,142.32393
12878,11376PP,-6.17824,145.13949
12879,11464PP,-9.99857,149.28046
12880,11472PP,-5.65315,146.45036
12881,18750PP,-7.004,146.47405
12882,11483PP,-5.34672,145.59126
12883,11487PP,-5.5389,145.45237
12884,11489PP,-7.03751,146.40948
12885,11501PP,-3.30936,141.22447
12886,11506PP,-6.52654,144.58817
12887,11515PP,-10.16418,149.99753
12888,19007PP,-9.471369775,147.1978372
12889,11520PP,-6.36998,147.62476
12890,11524PP,-5.70696,146.56898
12891,11534PP,-7.196090326,146.669556
12892,18815PP,-9.428252604,147.191941
12893,11549PP,-3.42671,142.29658
12894,11561PP,-4.82926,145.68124
12895,11567PP,-9.3763,150.18352
12896,11583PP,-9.74117,150.77958
12897,11585PP,-9.63722,149.83598
12898,11587PP,-9.13059,148.76305
12899,11596PP,-6.03251,144.84306
12900,11602PP,-10.15381,148.44851
12901,11603PP,-5.81611,146.67766
12902,11612PP,-9.60723,147.90145
12903,11613PP,-9.12758,141.8289
12904,11615PP,-7.85914,142.65527
12905,11617PP,-9.09752,147.11422
12906,11624PP,-10.04844,151.21071
12907,11628PP,-5.43357,145.6412
12908,11636PP,-4.17787,152.44707
12909,11641PP,-5.56184,146.08499
12910,11642PP,-5.44046,142.50547
12911,11644PP,-4.95358,141.97851
12912,13937PP,-3.85759,141.76612
12913,11726PP,-3.51884,142.60768
12914,11727PP,-6.1149,155.30831
12915,11739PP,-3.74603,143.92548
12916,11742PP,-3.4978,142.13175
12917,11745PP,-1.9977,147.09958
12918,11752PP,-5.17738,145.05164
12919,11754PP,-1.46,149.6444
12920,11761PP,-5.44293,143.66024
12921,11147PP,-2.15569,147.08286
12922,11149PP,-5.37558,145.71772
12923,11161PP,-6.11689,142.63608
12924,11165PP,-9.419877267,147.1787241
12925,11168PP,-8.84286,148.456
12926,11177PP,-5.59848,145.29684
12927,11178PP,-5.37569,141.52747
12928,20545PP,-4.061181,152.958699
12929,10784PP,-3.20281,141.57576
12930,11191PP,-6.63959,143.26409
12931,15175PP,-9.471739,147.193197
12932,11210PP,-6.35098,146.60296
12933,11215PP,-6.65954,143.65721
12934,11220PP,-6.44569,143.46974
12935,19682PP,-7.66798,143.18118
12936,11224PP,-5.69249,146.53889
12937,11225PP,-5.18198,145.73055
12938,13992PP,-6.621196046,145.5623995
12939,15013PP,-6.520303228,145.596525
12940,11782PP,-8.65564,147.26173
12941,11789PP,-9.02,146.89673
12942,11796PP,-6.30119,146.0414
12943,11800PP,-6.03894,145.38279
12944,11802PP,-4.05681,143.11807
12945,11803PP,-9.14389,148.58719
12946,11804PP,-4.72369,152.2244
12947,11805PP,-5.16396,145.62539
12948,11809PP,-9.55422,150.84511
12949,11818PP,-5.57899,146.13044
12950,18885PP,-5.74191,144.95838
12951,11821PP,-5.27323,144.76511
12952,11823PP,-4.04559,144.50187
12953,11828PP,-5.07672,145.71515
12954,11829PP,-4.92905,145.68334
12955,11834PP,-3.754114328,142.5626717
12956,11858PP,-2.095747147,147.0872554
12957,11859PP,-5.862653379,144.912513
12958,11861PP,-5.67999,145.17818
12959,10896PP,-10.00054,149.83312
12960,11895PP,-6.42097,145.21416
12961,11901PP,-10.01095,149.69966
12962,11902PP,-5.62778,146.40989
12963,11903PP,-5.37156,145.4209
12964,11906PP,-9.17938,142.79366
12965,11910PP,-3.6087,142.25153
12966,11911PP,-6.39757,142.19334
12967,11918PP,-8.11173,142.86346
12968,11339PP,-6.178721042,144.9042317
12969,11927PP,-6.84959,146.54673
12970,11932PP,-4.53076,144.59069
12971,11935PP,-5.145351,145.785564
12972,11937PP,-9.49111,147.50084
