,ID3ROG3,Language,BibleStatus,Speakers,masonpop,masonresid,masonscore,Latitude,Longitude
1153,18947NI,Tee,1,465294,1.019371095,0.019371095,0.009735925,4.72768,7.37367
1154,18949NI,Kofa,1,1592,1.000065863,6.59E-05,3.24E-05,9.75887,12.88507
1155,19092NI,Fungwa,1,1819,1.000075314,7.53E-05,3.71E-05,10.48928,6.59142
1156,19304NI,Anca,1,445,1.00001811,1.81E-05,8.39E-06,6.66383,11.10918
1157,19306NI,Ndunda,1,615,1.000025188,2.52E-05,1.19E-05,6.7323,11.1108
1158,19307NI,Mak,1,10703,1.00044518,0.00044518,0.000223053,9.36541,11.12955
1159,19515NI,Idesa,1,10941,1.000455089,0.000455089,0.000228033,7.35093,6.2944
1160,19516NI,Igwe,1,23142,1.000963051,0.000963051,0.000483354,7.10994,6.07661
1161,19552NI,Okpamheri,1,107906,1.004492017,0.004492017,0.002257144,7.43173,6.09246
1162,19556NI,Nikyob-Nindem,1,17019,1.000708133,0.000708133,0.000355223,9.53143,8.28552
1163,19670NI,Panawa,1,5470,1.000227315,0.000227315,0.000113546,9.98005,9.01549
1164,19809NI,Ganang,1,4344,1.000180437,0.000180437,9.00E-05,9.44486,8.76095
1165,20329NI,Gupa-Abawa,1,32209,1.001340536,0.001340536,0.000673092,8.413479,6.718629
1166,20549NI,Yotti,1,3962,1.000164533,0.000164533,8.20E-05,9.239678,11.677014
1167,20656NI,Koro Zuba,1,11566,1.000481109,0.000481109,0.000241112,8.97183,6.9861
1168,20759NI,Ihievbe,1,57378,1.002388393,0.002388393,0.001199784,7.0129,6.0956
1169,20774NI,Zhire,1,16178,1.00067312,0.00067312,0.000337624,9.4455,8.0049
1170,21980NI,Bijim,1,10514,1.000437311,0.000437311,0.000219098,9.58,9.58
1171,21981NI,Koro Nulu,1,4206,1.000174691,0.000174691,8.71E-05,8.9,6.8
1172,21988NI,Aninka,1,526,1.000021483,2.15E-05,1.01E-05,9.21,8.5
1173,21989NI,Belning,1,526,1.000021483,2.15E-05,1.01E-05,9.2,9.46
1174,21990NI,Bu,1,25285,1.00105227,0.00105227,0.000528199,9.21,8.53
1175,21992NI,Nteng,1,3680,1.000152793,0.000152793,7.61E-05,8.86,9.15
1176,11698NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,29.55788603,82.21224869
1177,12845NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,29.45134996,82.8155153
1178,13065NP,Tseku,1,22786,1.00094823,0.00094823,0.000475904,27.55259513,87.48333828
1179,13322NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,28.25698654,85.46472315
1180,15366NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,28.45273593,84.16119979
1181,15366NP,Tsum,1,2919,1.00012111,0.00012111,6.02E-05,28.45273593,84.16119979
1182,15464NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,28.60544305,81.79469728
1183,16297NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,26.98103164,88.07939575
1184,16589NP,Belhariya,1,935,1.00003851,3.85E-05,1.86E-05,27.591395,85.544145
1185,16589NP,"Yakkha, Chhathare",1,1360,1.000056204,5.62E-05,2.75E-05,27.591395,85.544145
1186,16589NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,27.591395,85.544145
1187,16589NP,Tseku,1,22786,1.00094823,0.00094823,0.000475904,27.591395,85.544145
1188,16664NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,29.18751967,81.7623404
1189,16696NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,27.56018376,86.52030229
1190,16742NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,27.156042,86.17062638
1191,16839NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,26.86417612,87.8257903
1192,16916NP,Wayu,1,1567,1.000064822,6.48E-05,3.19E-05,27.68837477,86.3555572
1193,17069NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,28.02917097,83.67965905
1194,17925NP,Belhariya,1,935,1.00003851,3.85E-05,1.86E-05,27.58879387,86.97169886
1195,17925NP,"Mewahang, Eastern",1,2673,1.000110868,0.000110868,5.50E-05,27.58879387,86.97169886
1196,17925NP,"Yakkha, Chhathare",1,1360,1.000056204,5.62E-05,2.75E-05,27.58879387,86.97169886
1197,17925NP,"Mewahang, Western",1,1842,1.000076271,7.63E-05,3.76E-05,27.58879387,86.97169886
1198,17925NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,27.58879387,86.97169886
1199,17925NP,Tseku,1,22786,1.00094823,0.00094823,0.000475904,27.58879387,86.97169886
1200,17925NP,Wayu,1,1567,1.000064822,6.48E-05,3.19E-05,27.58879387,86.97169886
1201,18035NP,"Yakkha, Chhathare",1,1360,1.000056204,5.62E-05,2.75E-05,28.18388677,85.73467551
1202,18035NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,28.18388677,85.73467551
1203,18212NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,27.55502496,85.97121813
1204,18212NP,"Tamang, Eastern Gorkha",1,123921,1.005158767,0.005158767,0.002592278,27.55502496,85.97121813
1205,18235NP,Thakali,1,5493,1.000228273,0.000228273,0.000114027,28.83892669,83.82205156
1206,18261NP,"Yakkha, Chhathare",1,1360,1.000056204,5.62E-05,2.75E-05,29.0581773,81.9799945
1207,18261NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,29.0581773,81.9799945
1208,19330NP,Thakali,1,5493,1.000228273,0.000228273,0.000114027,29.096041,83.743592
1209,19331NP,Thakali,1,5493,1.000228273,0.000228273,0.000114027,28.6126274,84.4851641
1210,20056NP,Musasa,1,23523,1.000978913,0.000978913,0.000491327,27.84569577,85.61937118
1211,20056NP,Tseku,1,22786,1.00094823,0.00094823,0.000475904,27.84569577,85.61937118
1212,20746NP,"Mewahang, Eastern",1,2673,1.000110868,0.000110868,5.50E-05,27.546008,87.08287
1213,20746NP,"Mewahang, Western",1,1842,1.000076271,7.63E-05,3.76E-05,27.546008,87.08287
1214,20783NP,Tsum,1,2919,1.00012111,0.00012111,6.02E-05,28.47193,85.08175
1215,20543NU,Ulwa,1,874,1.000035971,3.60E-05,1.74E-05,12.928955,-83.574577
1216,14410NZ,Pitcairn-Norfolk,1,374,1.000015154,1.52E-05,6.91E-06,-42.01673,171.75312
1217,10485OD,Reel,1,106678,1.004440892,0.004440892,0.002231447,6.379321969,30.67030313
1218,10638OD,"Banda, West Central",1,12251,1.000509628,0.000509628,0.000255446,7.77145,27.919424
1219,10640OD,Banda-Mbres,1,7577,1.000315036,0.000315036,0.000157637,8.008913687,26.01049482
1220,10641OD,Banda-Banda,1,145045,1.006038219,0.006038219,0.003034323,8.016206596,26.01238513
1221,10642OD,Banda-Ndele,1,1752,1.000072524,7.25E-05,3.57E-05,8.017641812,26.01358826
1222,10773OD,Belanda Bor,1,24530,1.001020837,0.001020837,0.000512399,6.6503,27.82324
1223,11609OD,Dongotono,1,4383,1.00018206,0.00018206,9.08E-05,4.43426,33.24287
1224,13092OD,Lokoya,1,80197,1.003338413,0.003338413,0.001677299,4.64724,32.26247
1225,14147OD,Olu'bo,1,33808,1.001407107,0.001407107,0.000706553,4.6242,31.91031
1226,15798OD,Belanda Viri,1,68874,1.002867004,0.002867004,0.001440352,7.547912485,27.85674688
1227,16070OD,Yulu,1,20131,1.000837694,0.000837694,0.000420345,8.521461,25.554406
1228,22324OD,Imotong,1,16335,1.000679656,0.000679656,0.000340909,3.94,32.91
1229,22327OD,Lango,1,19397,1.000807136,0.000807136,0.000404985,4.08,33.1
1230,22328OD,Logir,1,15314,1.000637149,0.000637149,0.000319543,4.06,33.11
1231,22331OD,Okolie,1,16335,1.000679656,0.000679656,0.000340909,4.07,33.11
1232,20697PA,Angaite,1,4786,1.000198838,0.000198838,9.92E-05,-22.445626,-58.704256
1233,14410PC,Pitcairn-Norfolk,1,374,1.000015154,1.52E-05,6.91E-06,-24.40022,-128.30157
1234,11282PE,"Quechua, Santa Ana de Tusi Pasco",1,14559,1.000605716,0.000605716,0.000303744,-10.33854,-76.28028
1235,11444PE,Mashco Piro,1,284,1.000011407,1.14E-05,5.02E-06,-11.4135,-70.79625
1236,14408PE,Pisabo,1,666,1.000027311,2.73E-05,1.30E-05,-6.37732,-73.32687
1237,15033PE,"Aymara, Southern",1,252274,1.010502467,0.010502467,0.005278221,-17.21384,-70.34447
1238,15081PE,"Spanish, Charapa",1,3331,1.000138263,0.000138263,6.88E-05,-4.74563,-73.65068
1239,10703PK,Gawar-Bati,1,42763,1.001779929,0.001779929,0.000893947,36.17171,72.21621
1240,10703PK,Kamviri,1,25110,1.001044984,0.001044984,0.000524537,36.17171,72.21621
1241,11684PK,Khetrani,1,29620,1.001232748,0.001232748,0.000618914,28.80273,68.80377
1242,12558PK,Chilisso,1,3798,1.000157705,0.000157705,7.86E-05,34.112545,73.294926
1243,12558PK,Kalasha,1,5700,1.000236891,0.000236891,0.000118359,34.112545,73.294926
1244,12558PK,Kamviri,1,25110,1.001044984,0.001044984,0.000524537,34.112545,73.294926
1245,13002PK,Lasi,1,85510,1.003559608,0.003559608,0.001788481,25.32934,66.9137
1246,14256PK,Kalasha,1,5700,1.000236891,0.000236891,0.000118359,33.79404,71.35999
1247,14256PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,33.79404,71.35999
1248,14256PK,Ushojo,1,2700,1.000111992,0.000111992,5.56E-05,33.79404,71.35999
1249,14256PK,Kamviri,1,25110,1.001044984,0.001044984,0.000524537,33.79404,71.35999
1250,16228PK,Aer,1,430,1.000017486,1.75E-05,8.08E-06,31.35430969,73.2415347
1251,16264PK,Chilisso,1,3798,1.000157705,0.000157705,7.86E-05,33.57294918,72.36916138
1252,16291PK,Goaria,1,3300,1.000136972,0.000136972,6.81E-05,25.49561268,68.51248978
1253,16414PK,Sindhi Bhil,1,80842,1.003365266,0.003365266,0.001690797,26.0408977,68.94665861
1254,16561PK,Goaria,1,3300,1.000136972,0.000136972,6.81E-05,28.46782464,70.48289261
1255,16717PK,Chilisso,1,3798,1.000157705,0.000157705,7.86E-05,33.42752848,73.22743865
1256,16879PK,Chilisso,1,3798,1.000157705,0.000157705,7.86E-05,34.36767,73.50884
1257,16879PK,Gowro,1,850,1.000034972,3.50E-05,1.69E-05,34.36767,73.50884
1258,16879PK,Ushojo,1,2700,1.000111992,0.000111992,5.56E-05,34.36767,73.50884
1259,17499PK,Goaria,1,3300,1.000136972,0.000136972,6.81E-05,24.90672705,67.07652993
1260,17527PK,Goaria,1,3300,1.000136972,0.000136972,6.81E-05,25.4947248,68.51585724
1261,17609PK,Loarki,1,1190,1.000049127,4.91E-05,2.40E-05,31.37684157,74.3770095
1262,17619PK,Goaria,1,3300,1.000136972,0.000136972,6.81E-05,27.60840531,67.80094327
1263,17625PK,Goaria,1,3300,1.000136972,0.000136972,6.81E-05,31.37830166,74.37473145
1264,17722PK,Vaghri,1,4881,1.000202794,0.000202794,0.00010122,25.49460431,68.51108643
1265,18290PK,Vaghri,1,4881,1.000202794,0.000202794,0.00010122,27.60748142,67.80914446
1266,19424PK,Kalasha,1,5700,1.000236891,0.000236891,0.000118359,36.18173976,72.22013419
1267,19424PK,Kamviri,1,25110,1.001044984,0.001044984,0.000524537,36.18173976,72.22013419
1268,19441PK,Dehwari,1,19450,1.000809342,0.000809342,0.000406094,27.50375452,66.6752233
1269,19443PK,Gowro,1,850,1.000034972,3.50E-05,1.69E-05,33.44417983,71.5110786
1270,19466PK,Chilisso,1,3798,1.000157705,0.000157705,7.86E-05,34.67190118,73.36630406
1271,19480PK,Kalasha,1,5700,1.000236891,0.000236891,0.000118359,36.18030655,72.22188969
1272,19480PK,Kamviri,1,25110,1.001044984,0.001044984,0.000524537,36.18030655,72.22188969
1273,20248PK,Khetrani,1,29620,1.001232748,0.001232748,0.000618914,30.27554,68.67953
1274,22108PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,33.97674,71.56105
1275,22110PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,33.9405,71.0498
1276,22117PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,33.6671,70.9547
1277,22129PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,34.5356,71.2874
1278,22136PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,33.44418,71.51108
1279,22139PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,30.16909,66.741
1280,22198PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,34.5356,71.2874
1281,22221PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,33.6671,70.9547
1282,22232PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,34.5356,71.2874
1283,22245PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,33.44418,71.51108
1284,22260PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,34.5356,71.2874
1285,22283PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,35.25229,72.56963
1286,22286PK,Ormuri,1,9110,1.000378859,0.000378859,0.000189717,34.5356,71.2874
1287,22348PK,Goaria,1,3300,1.000136972,0.000136972,6.81E-05,28.46237,70.47639
1288,22349PK,Goaria,1,3300,1.000136972,0.000136972,6.81E-05,26.44671,68.33097
1289,19007PL,Polish Sign Language,1,75479,1.003141989,0.003141989,0.00157857,52.00414,20.76105
1290,20324PL,"Silesian, Lower",1,23050,1.000959221,0.000959221,0.000481429,50.16829,18.8308
1291,19007PM,Panamanian Sign Language,1,22235,1.00092529,0.00092529,0.000464374,8.981318409,-79.53460985
1292,11435PO,Saotomense,1,205227,1.008543767,0.008543767,0.004293705,38.751416,-9.155161
1293,19007PO,Portuguese Sign Language,1,24542,1.001021337,0.001021337,0.000512651,38.54741,-8.53355
1294,10170PP,Fembe,1,891,1.000036679,3.67E-05,1.77E-05,-5.70702,142.25572
1295,10177PP,Agi,1,1573,1.000065072,6.51E-05,3.20E-05,-3.49341,142.41975
1296,10196PP,Yangum Mon,1,1288,1.000053207,5.32E-05,2.60E-05,-3.54689,142.53348
1297,10206PP,Aiome,1,1599,1.000066155,6.62E-05,3.25E-05,-5.14326,144.77366
1298,10263PP,Amaimon,1,2912,1.000120819,0.000120819,6.00E-05,-5.20531,145.3765
1299,10264PP,Amal,1,1354,1.000055955,5.60E-05,2.74E-05,-4.04873,141.99666
1300,10287PP,Ambul,1,2112,1.000087512,8.75E-05,4.33E-05,-6.31141,149.7878
1301,10314PP,Andra-Hus,1,1619,1.000066987,6.70E-05,3.30E-05,-1.939558,147.003711
1302,10336PP,Anor,1,1727,1.000071484,7.15E-05,3.52E-05,-4.99658,144.8011
1303,10396PP,Andai,1,456,1.000018568,1.86E-05,8.62E-06,-4.9156,143.5354
1304,10412PP,Taupi,1,332,1.000013406,1.34E-05,6.03E-06,-5.52756,145.90397
1305,10418PP,Musar,1,1838,1.000076105,7.61E-05,3.75E-05,-4.69976,145.42101
1306,10428PP,Heiyoho,1,4769,1.000198131,0.000198131,9.89E-05,-3.83032,142.48097
1307,10437PP,Aruek,1,1212,1.000050043,5.00E-05,2.44E-05,-3.37872,142.74798
1308,10440PP,Aruop,1,1745,1.000072233,7.22E-05,3.56E-05,-3.43276,142.51067
1309,10497PP,Avau,1,1043,1.000043007,4.30E-05,2.09E-05,-6.24099,150.42851
1310,10503PP,Awar,1,1780,1.00007369,7.37E-05,3.63E-05,-4.12962,144.83123
1311,10512PP,Awun,1,657,1.000026936,2.69E-05,1.28E-05,-3.79854,142.00553
1312,10577PP,Baimak,1,1056,1.000043548,4.35E-05,2.12E-05,-5.19018,145.60736
1313,10607PP,Uneapa,1,21261,1.00088474,0.00088474,0.000443992,-4.9174935,149.1320204
1314,10610PP,Paluai,1,2547,1.000105623,0.000105623,5.24E-05,-2.55646,147.28527
1315,10659PP,Bannoni,1,3222,1.000133725,0.000133725,6.65E-05,-6.433955,155.235682
1316,10689PP,Bariji,1,812,1.00003339,3.34E-05,1.61E-05,-9.22727,148.45728
1317,10690PP,Karnai,1,1625,1.000067237,6.72E-05,3.31E-05,-5.72385,147.89482
1318,10739PP,Bauwaki,1,823,1.000033848,3.38E-05,1.63E-05,-9.84456,148.78818
1319,10752PP,Bebeli,1,3026,1.000125565,0.000125565,6.24E-05,-5.63831,150.33538
1320,10798PP,Bepour,1,93,1.000003456,3.46E-06,1.03E-06,-4.59738,145.44286
1321,10832PP,Amara,1,310,1.00001249,1.25E-05,5.57E-06,-5.55085,148.68502
1322,10846PP,Bilbil,1,2037,1.00008439,8.44E-05,4.17E-05,-5.27269,145.75517
1323,10851PP,Minigir,1,5507,1.000228856,0.000228856,0.00011432,-4.3938,152.34107
1324,10855PP,Binahari,1,1109,1.000045754,4.58E-05,2.23E-05,-10.08346,148.83604
1325,10883PP,Berinomo,1,617,1.000025271,2.53E-05,1.20E-05,-4.42219,142.45855
1326,10885PP,Biwat,1,4961,1.000206124,0.000206124,0.000102894,-4.3959,143.87073
1327,10887PP,Biyom,1,1124,1.000046379,4.64E-05,2.26E-05,-5.8022,145.3518
1328,10904PP,Ere,1,3265,1.000135515,0.000135515,6.74E-05,-2.187250017,147.0208968
1329,10941PP,Bongu,1,1496,1.000061866,6.19E-05,3.04E-05,-5.50677,145.79836
1330,10944PP,Bonkiman,1,393,1.000015945,1.59E-05,7.30E-06,-5.84029,146.73703
1331,10951PP,Boselewa,1,1175,1.000048502,4.85E-05,2.37E-05,-9.44574,150.69473
1332,10978PP,Budibud,1,204,1.000008077,8.08E-06,3.35E-06,-9.29735,153.68886
1333,11000PP,Gamane,1,156,1.000006078,6.08E-06,2.34E-06,-5.69899,146.40421
1334,11006PP,Bulu,1,1597,1.000066071,6.61E-05,3.25E-05,-5.0601,150.09468
1335,11012PP,Bun,1,788,1.00003239,3.24E-05,1.56E-05,-4.5194,143.89431
1336,11014PP,Brem,1,1945,1.00008056,8.06E-05,3.98E-05,-4.67475,145.56238
1337,11031PP,Burui,1,465,1.000018943,1.89E-05,8.81E-06,-4.02343,143.02881
1338,11147PP,Ere,1,3265,1.000135515,0.000135515,6.74E-05,-2.15569,147.08286
1339,11215PP,Fiwaga,1,891,1.000036679,3.67E-05,1.77E-05,-6.65954,143.65721
1340,11224PP,Forak,1,465,1.000018943,1.89E-05,8.81E-06,-5.69249,146.53889
1341,11307PP,Changriwa,1,1121,1.000046254,4.63E-05,2.25E-05,-4.28479,143.69877
1342,11320PP,Chenapian,1,296,1.000011907,1.19E-05,5.27E-06,-4.25404,142.32393
1343,11487PP,Danaru,1,425,1.000017278,1.73E-05,7.97E-06,-5.5389,145.45237
1344,11489PP,"Kodut, South",1,3301,1.000137014,0.000137014,6.82E-05,-7.03751,146.40948
1345,11501PP,Daonda,1,282,1.000011324,1.13E-05,4.98E-06,-3.30936,141.22447
1346,11524PP,Degenang,1,1288,1.000053207,5.32E-05,2.60E-05,-5.70696,146.56898
1347,11549PP,Dia,1,3004,1.000124649,0.000124649,6.19E-05,-3.42671,142.29658
1348,11561PP,Gavak,1,6236,1.000259206,0.000259206,0.000129575,-4.82926,145.68124
1349,11585PP,Doga,1,347,1.00001403,1.40E-05,6.34E-06,-9.63722,149.83598
1350,11602PP,Domu,1,1675,1.000069319,6.93E-05,3.41E-05,-10.15381,148.44851
1351,11613PP,Namo,1,617,1.000025271,2.53E-05,1.20E-05,-9.12758,141.8289
1352,11615PP,Doso,1,2481,1.000102875,0.000102875,5.10E-05,-7.85914,142.65527
1353,11628PP,Uyajitaya,1,1387,1.000057328,5.73E-05,2.81E-05,-5.43357,145.6412
1354,11644PP,Asaba,1,247,1.000009867,9.87E-06,4.25E-06,-4.95358,141.97851
1355,11726PP,Eitiep,1,812,1.00003339,3.34E-05,1.61E-05,-3.51884,142.60768
1356,11727PP,Askopan,1,3503,1.000145424,0.000145424,7.24E-05,-6.1149,155.30831
1357,11739PP,Elepi,1,541,1.000022107,2.21E-05,1.04E-05,-3.74603,143.92548
1358,11742PP,Elkei,1,2888,1.000119819,0.000119819,5.95E-05,-3.4978,142.13175
1359,11745PP,Elu,1,547,1.000022357,2.24E-05,1.05E-05,-1.9977,147.09958
1360,11803PP,Gaina,1,2862,1.000118737,0.000118737,5.90E-05,-9.14389,148.58719
1361,11805PP,Gal,1,553,1.000022607,2.26E-05,1.07E-05,-5.16396,145.62539
1362,11809PP,Galeya,1,3777,1.000156831,0.000156831,7.81E-05,-9.55422,150.84511
1363,11818PP,Ganglau,1,772,1.000031724,3.17E-05,1.52E-05,-5.57899,146.13044
1364,11821PP,Gants,1,5566,1.000231312,0.000231312,0.000115555,-5.27323,144.76511
1365,11829PP,Garus,1,4331,1.000179896,0.000179896,8.97E-05,-4.92905,145.68334
1366,11901PP,Ginuman,1,2541,1.000105373,0.000105373,5.23E-05,-10.01095,149.69966
1367,11910PP,Gnau,1,2344,1.000097171,9.72E-05,4.81E-05,-3.6087,142.25153
1368,11927PP,Gorakor,1,6562,1.000272778,0.000272778,0.000136397,-6.84959,146.54673
1369,11937PP,"Koiari, Grass",1,2990,1.000124066,0.000124066,6.16E-05,-9.49111,147.50084
1370,11980PP,Guya,1,355,1.000014363,1.44E-05,6.51E-06,-5.70091,146.45205
1371,11989PP,Gumalu,1,953,1.00003926,3.93E-05,1.90E-05,-5.22334,145.61846
1372,11997PP,Wartha Thuntai,1,567,1.000023189,2.32E-05,1.09E-05,-8.79463,141.2845
1373,12010PP,Wasembo,1,1787,1.000073982,7.40E-05,3.65E-05,-6.00805,145.96862
1374,12030PP,Hahon,1,4184,1.000173775,0.000173775,8.66E-05,-5.6033,154.7628
1375,12038PP,Hako,1,14248,1.000592768,0.000592768,0.000297236,-5.07345,154.59865
1376,12151PP,Humene,1,1662,1.000068777,6.88E-05,3.39E-05,-9.67099,147.57124
1377,12181PP,Idi,1,2837,1.000117696,0.000117696,5.84E-05,-8.71445,142.30453
1378,12187PP,Igana,1,323,1.000013031,1.30E-05,5.84E-06,-4.71368,144.84103
1379,12192PP,Kanggape,1,3200,1.000132809,0.000132809,6.60E-05,-4.41367,144.82403
1380,12205PP,Anamuxra,1,3200,1.000132809,0.000132809,6.60E-05,-4.66756,144.98442
1381,12218PP,Pagi,1,1669,1.000069069,6.91E-05,3.40E-05,-3.152851868,141.1370185
1382,12222PP,Imonda,1,527,1.000021524,2.15E-05,1.01E-05,-3.30758,141.1746
1383,12258PP,Isabi,1,754,1.000030975,3.10E-05,1.49E-05,-5.84047,145.45971
1384,12263PP,Isebe,1,2451,1.000101626,0.000101626,5.04E-05,-5.20944,145.68503
1385,12293PP,Tainae,1,2367,1.000098129,9.81E-05,4.86E-05,-7.40612,145.68736
1386,12356PP,Jilim,1,1147,1.000047337,4.73E-05,2.31E-05,-5.54757,145.73006
1387,12357PP,Dima,1,1288,1.000053207,5.32E-05,2.60E-05,-9.66996,149.62717
1388,12394PP,Niksek,1,1521,1.000062907,6.29E-05,3.09E-05,-4.78399,142.42328
1389,12419PP,Kaiep,1,296,1.000011907,1.19E-05,5.27E-06,-3.65968,143.80896
1390,12427PP,Kairak,1,1185,1.000048919,4.89E-05,2.39E-05,-4.45356,151.96245
1391,12429PP,Kairiru,1,5631,1.000234018,0.000234018,0.000116915,-3.36731,143.57921
1392,12455PP,Kalou,1,2243,1.000092966,9.30E-05,4.60E-05,-3.94268,142.2168
1393,12494PP,Kaningra,1,887,1.000036512,3.65E-05,1.76E-05,-4.49852,143.19643
1394,12506PP,"Kanum, Ngkalmpw",1,639,1.000026187,2.62E-05,1.25E-05,-8.703739,141.02468
1395,12507PP,"Kanum, Sota",1,552,1.000022565,2.26E-05,1.06E-05,-8.477069,141.050289
1396,12535PP,Kare,1,1033,1.00004259,4.26E-05,2.07E-05,-5.08657,145.49553
1397,12551PP,Karore,1,904,1.00003722,3.72E-05,1.80E-05,-6.15034,149.90456
1398,12610PP,Gitua,1,1342,1.000055455,5.55E-05,2.72E-05,-6.01317,147.47899
1399,12641PP,Koromu,1,1264,1.000052208,5.22E-05,2.55E-05,-5.769,145.5801
1400,12643PP,Keoru-Ahia,1,10518,1.000437478,0.000437478,0.000219181,-7.65807,145.39875
1401,12696PP,Kinalakna,1,541,1.000022107,2.21E-05,1.04E-05,-6.05665,147.44342
1402,12718PP,Kis,1,385,1.000015612,1.56E-05,7.14E-06,-3.84057,143.95593
1403,12745PP,Koiwat,1,1267,1.000052332,5.23E-05,2.56E-05,-4.04679,143.60672
1404,12755PP,Migum,1,772,1.000031724,3.17E-05,1.52E-05,-5.57631,146.20476
1405,12763PP,Kominimung,1,531,1.000021691,2.17E-05,1.02E-05,-4.68883,144.77967
1406,12792PP,Amako,1,836,1.000034389,3.44E-05,1.66E-05,-4.58832,145.50615
1407,12799PP,Koromira,1,3832,1.000159121,0.000159121,7.93E-05,-6.44635,155.80563
1408,12820PP,Kove,1,15716,1.000653885,0.000653885,0.000327956,-5.59138,149.64936
1409,12847PP,Kumukio,1,1856,1.000076854,7.69E-05,3.79E-05,-6.02865,147.40823
1410,12915PP,Kwer,1,1234,1.000050959,5.10E-05,2.49E-05,-5.211573169,141.1381634
1411,12918PP,Waube,1,2298,1.000095256,9.53E-05,4.72E-05,-5.53423,145.63277
1412,12937PP,Labu,1,3596,1.000149295,0.000149295,7.43E-05,-6.74531,146.92656
1413,12940PP,Laeko-Libuat,1,1173,1.000048419,4.84E-05,2.36E-05,-3.69264,142.29088
1414,12988PP,Daantanai',1,705,1.000028935,2.89E-05,1.38E-05,-6.39567,155.73012
1415,13030PP,Lemio,1,439,1.00001786,1.79E-05,8.27E-06,-5.61261,146.44059
1416,13040PP,Lenkau,1,658,1.000026978,2.70E-05,1.28E-05,-2.33955,147.73218
1417,13044PP,Amio-Gelimi,1,3519,1.00014609,0.00014609,7.27E-05,-6.145481,150.559307
1418,13062PP,Likum,1,143,1.000005537,5.54E-06,2.07E-06,-2.16156,146.69471
1419,13063PP,Lilau,1,1328,1.000054872,5.49E-05,2.69E-05,-4.34619,144.98231
1420,13105PP,Loniu,1,1512,1.000062533,6.25E-05,3.07E-05,-2.06932,147.34109
1421,13142PP,Pahi,1,1480,1.0000612,6.12E-05,3.01E-05,-3.82597,142.34646
1422,13229PP,Maiwala,1,4317,1.000179313,0.000179313,8.94E-05,-10.32275,150.32206
1423,13255PP,Neherneh,1,727,1.000029851,2.99E-05,1.43E-05,-2.21312,148.19798
1424,13260PP,Nawaru,1,418,1.000016986,1.70E-05,7.83E-06,-9.37907,148.23147
1425,13306PP,Nekgini,1,1154,1.000047628,4.76E-05,2.32E-05,-5.64232,146.25664
1426,13307PP,Neko,1,921,1.000037928,3.79E-05,1.84E-05,-5.60295,146.30411
1427,13402PP,Ningera,1,247,1.000009867,9.87E-06,4.25E-06,-2.7734,141.42051
1428,13404PP,Ningil,1,1675,1.000069319,6.93E-05,3.41E-05,-3.53408,142.25208
1429,13433PP,Mala,1,3480,1.000144466,0.000144466,7.19E-05,-5.77078,146.63812
1430,13435PP,Manep,1,1056,1.000043548,4.35E-05,2.12E-05,-4.76888,145.61588
1431,13524PP,Mapena,1,908,1.000037386,3.74E-05,1.81E-05,-9.78159,149.55077
1432,13528PP,"Kodut, South",1,3301,1.000137014,0.000137014,6.82E-05,-6.963376198,146.3701201
1433,13540PP,Mari,1,1430,1.000059119,5.91E-05,2.90E-05,-5.96995,145.82911
1434,13541PP,Maria,1,466905,1.019438166,0.019438166,0.009769637,-9.87532,148.26276
1435,13585PP,Matepi,1,465,1.000018943,1.89E-05,8.81E-06,-5.13998,145.62199
1436,13588PP,Matukar Panau,1,708,1.00002906,2.91E-05,1.39E-05,-4.90623,145.77936
1437,13649PP,Medebur,1,836,1.000034389,3.44E-05,1.66E-05,-4.48425,145.41738
1438,13659PP,Mehek,1,14671,1.000610379,0.000610379,0.000306088,-3.70462,142.50091
