PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
19007,TW,csl,0,Chinese Sign Language,Chinese Sign Language,S,
19007,TW,tss,0,Taiwan Sign Language,Taiwan Sign Language,P,
10429,TX,hyw,0,"Armenian, Western","Armenian, Western",P,87363
10495,TX,ava,0,Avar,Avar,P,
10528,TX,azj,0,"Azerbaijani, North","Azerbaijani, North",P,51666
10705,TX,bak,7824,Bashkort,Bashkort: Bashkir,P,
10790,TX,ben,0,Bengali,Bengali,P,752
10959,TX,brh,8355,Brahui,Brahui: Sarawan,P,1222
10998,TX,bul,0,Bulgarian,Bulgarian,P,
11065,TX,bel,0,Belarusian,Belarusian,P,
11317,TX,che,0,Chechen,Chechen,P,
11382,TX,chv,0,Chuvash,Chuvash,P,3695
11434,TX,crh,0,Crimean Tatar,Crimean Tatar,P,1712
11505,TX,dar,0,Dargwa,Dargwa,P,
11798,TX,gag,0,Gagauz,Gagauz,P,543
11865,TX,kat,10173,Georgian,Georgian: Xevsur,P,1827
11871,TX,deu,0,"German, Standard","German, Standard",P,1941
11942,TX,ell,0,Greek,Greek,P,752
12526,TX,kaa,0,Karakalpak,Karakalpak,P,
12599,TX,kaz,0,Kazakh,Kazakh,P,
12795,TX,kor,0,Korean,Korean,P,
12848,TX,kum,0,Kumyk,Kumyk,P,574
12877,TX,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,51092
12933,TX,kir,0,Kyrgyz,Kyrgyz,P,
12952,TX,lbe,12694,Lak,Lak: Vixlin,P,4613
13049,TX,lez,0,Lezgi,Lezgi,P,18736
13077,TX,lit,13011,Lithuanian,Lithuanian: Suvalkietiskai,P,668
13118,TX,mhr,13728,"Mari, Meadow","Mari, Meadow: Mari, Low",P,887
13775,TX,ron,0,Romanian,Romanian,P,3340
13809,TX,myv,0,Erzya,Erzya,P,4070
14039,TX,uzn,0,"Uzbek, Northern","Uzbek, Northern",P,433472
14229,TX,oss,0,Ossetic,Ossetic,P,
14256,TX,pbu,0,"Pashto, Northern","Pashto, Northern",P,10364
14327,TX,pbt,0,"Pashto, Southern","Pashto, Southern",P,1565
14371,TX,pes,0,"Persian, Iranian","Persian, Iranian",P,16575
14431,TX,pol,0,Polish,Polish,P,
14598,TX,rus,0,Russian,Russian,P,
14600,TX,rus,0,Russian,Russian,P,
14600,TX,ydd,0,"Yiddish, Eastern","Yiddish, Eastern",S,
15158,TX,tab,0,Tabasaran,Tabasaran,P,595
15201,TX,tgk,0,Tajik,Tajik,P,10490
15284,TX,tat,0,Tatar,Tatar,P,
15356,TX,bgn,0,"Balochi, Western","Balochi, Western",P,51144
15654,TX,tuk,0,Turkmen,Turkmen,P,4706873
15686,TX,udm,0,Udmurt,Udmurt,P,584
15696,TX,ukr,0,Ukrainian,Ukrainian,P,22859
15755,TX,uig,0,Uyghur,Uyghur,P,2349
18274,TX,tur,0,Turkish,Turkish,P,54902
19007,TX,xxx,0,Unknown,Language unknown,P,46513
19206,TX,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,3026
19320,TX,bxr,0,"Buriat, Russia","Buriat, Russia",P,532
21454,TX,aiq,0,Aimaq,Aimaq,P,256190
10242,TZ,wbj,0,Alagwa,Alagwa,P,59991
10375,TZ,swh,0,Swahili,Swahili,P,277636
10441,TZ,mas,1071,Maasai,Maasai: Arusha,P,302853
10586,TZ,swh,16976,Swahili,Swahili: Bajuni,P,25079
10673,TZ,mas,13199,Maasai,Maasai: Parakuyo,P,763101
10782,TZ,bem,0,Bemba,Bemba,P,5667
10783,TZ,bmb,0,Bembe,Bembe,P,31386
10785,TZ,bez,0,Bena,Bena,P,1322423
10787,TZ,bdp,0,Bende,Bende,P,56832
10930,TZ,bou,0,Bondei,Bondei,P,104561
11035,TZ,bds,0,Burunge,Burunge,P,40116
11140,TZ,eng,0,English,English,P,9873
11211,TZ,fip,0,Fipa,Fipa,P,379834
11234,TZ,fra,0,French,French,P,2884
11289,TZ,old,0,Mochi,Mochi,P,1225120
11462,TZ,dav,0,Dawida,Dawida,P,29317
11557,TZ,dig,3036,Chidigo,Chidigo: Digo,P,259371
11584,TZ,doe,0,Doe,Doe,P,10686
11871,TZ,deu,0,"German, Standard","German, Standard",P,14267
11917,TZ,gog,0,Gogo,Gogo,P,2698970
11930,TZ,gow,0,Gorowa,Gorowa,P,105245
11942,TZ,ell,0,Greek,Greek,P,36032
11982,TZ,guj,0,Gujarati,Gujarati,P,526856
12017,TZ,gwe,0,Gweno,Gweno,P,4031
12023,TZ,haq,0,Ha,Ha,P,2029190
12051,TZ,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,
12051,TZ,yue,0,"Chinese, Yue","Chinese, Yue",S,
12059,TZ,han,0,Hangaza,Hangaza,P,441491
12075,TZ,hay,0,Haya,Haya,P,2409204
12078,TZ,heh,0,Hehe,Hehe,P,1510305
12103,TZ,nyn,15177,Nyankore,Nyankore: Hima,P,14559
12106,TZ,hin,0,Hindi,Hindi,P,72310
12161,TZ,run,0,Rundi,Rundi,P,684128
12198,TZ,ikz,0,Ikizu,Ikizu,P,100820
12201,TZ,ntk,0,Ikoma-Nata-Isenye,Ikoma-Nata-Isenye,P,64439
12245,TZ,nim,0,Nilamba,Nilamba,P,857234
12248,TZ,irk,0,Iraqw,Iraqw,P,923865
12260,TZ,isn,0,Isanzu,Isanzu,P,95349
12363,TZ,jit,0,Jita,Jita,P,371225
12414,TZ,kki,0,Kagulu,Kagulu,P,420256
12415,TZ,hka,0,Kahe,Kahe,P,7951
12446,TZ,kck,0,Kalanga,Kalanga,P,17294
12466,TZ,kam,0,Kamba,Kamba,P,12967
12628,TZ,ccl,0,Cutchi-Swahili,Cutchi-Swahili,P,89392
12637,TZ,ked,0,Kerewe,Kerewe,P,294276
12681,TZ,kik,80,Gikuyu,Gikuyu: Kikuyu,P,27775
12691,TZ,kiv,0,Kimbu,Kimbu,P,229536
12697,TZ,hts,0,Hadza,Hadza,P,1320
12699,TZ,zga,0,Kinga,Kinga,P,265525
12719,TZ,kqh,0,Kisankasa,Kisankasa,P,13740
12720,TZ,kiz,0,Kisi,Kisi,P,19295
12721,TZ,guz,0,Ekegusii,Ekegusii,P,670
12785,TZ,kcz,0,Konongo,Konongo,P,150082
12876,TZ,kuj,0,Kuria,Kuria,P,770465
12891,TZ,kdc,0,Kutu,Kutu,P,132423
12919,TZ,kya,0,Kwaya,Kwaya,P,206627
12923,TZ,cwe,0,Kwere,Kwere,P,296135
12970,TZ,lai,0,Lambya,Lambya,P,117717
13143,TZ,ruf,0,Luguru,Luguru,P,1383800
13157,TZ,luo,0,Dholuo,Dholuo,P,245612
13177,TZ,mas,0,Maasai,Maasai,P,415343
13188,TZ,jmc,0,Machame,Machame,P,747592
13190,TZ,mvw,0,Machinga,Machinga,P,106085
13236,TZ,mgh,0,Makhuwa-Meetto,Makhuwa-Meetto,P,686426
13269,TZ,ndh,0,Ndali,Ndali,P,441557
13271,TZ,ndj,0,Ndamba,Ndamba,P,161852
13278,TZ,dne,0,Ndendeule,Ndendeule,P,201482
13279,TZ,ndg,0,Ndengereko,Ndengereko,P,89777
13288,TZ,njd,0,Ndonde Hamba,Ndonde Hamba,P,26920
13357,TZ,nnq,0,Ngindo,Ngindo,P,648420
13367,TZ,xnj,0,Chingoni,Chingoni,P,273398
13376,TZ,ngq,0,Ngoreme,Ngoreme,P,98759
13377,TZ,ngp,0,Ngulu,Ngulu,P,389050
13418,TZ,nyn,0,Nyankore,Nyankore,P,21621
13427,TZ,kde,0,Makonde,Makonde,P,1901672
13429,TZ,ymk,0,Makwe,Makwe,P,18974
13455,TZ,mgq,0,Malila,Malila,P,123316
13470,TZ,mgr,0,Mambwe-Lungu,Mambwe-Lungu,P,586008
13482,TZ,mgs,0,Manda,Manda,P,42562
13584,TZ,mgv,0,Matengo,Matengo,P,441412
13589,TZ,mgw,0,Matumbi,Matumbi,P,285346
13637,TZ,mgz,0,Mbugwe,Mbugwe,P,49385
13644,TZ,mgy,0,Mbunga,Mbunga,P,85492
13687,TZ,rwk,0,Rwa,Rwa,P,264855
13846,TZ,mpa,0,Mpoto,Mpoto,P,93682
13901,TZ,mwn,14472,Nyamwanga,Nyamwanga: Tambo,P,256028
13906,TZ,mwe,0,Mwera,Mwera,P,925696
14078,TZ,nyy,0,Nyakyusa-Ngonde,Nyakyusa-Ngonde,P,1520991
14081,TZ,now,0,Nyambo,Nyambo,P,758869
14083,TZ,nym,0,Nyamwezi,Nyamwezi,P,1856614
14091,TZ,nya,333,Chichewa,Chichewa: Chewa,P,49496
14096,TZ,nih,0,"Nyiha, Tanzania","Nyiha, Tanzania",P,455356
14296,TZ,pbr,0,Pangwa,Pangwa,P,183786
14319,TZ,asa,0,Asu,Asu,P,1007423
14355,TZ,swh,16984,Swahili,Swahili: Pemba,P,54563
14394,TZ,piw,0,Pimbwe,Pimbwe,P,85346
14425,TZ,poy,0,Pogolo,Pogolo,P,544416
14449,TZ,por,0,Portuguese,Portuguese,P,1352
14483,TZ,pan,761,"Punjabi, Eastern","Punjabi, Eastern: Punjabi",P,72198
14519,TZ,lag,0,Langi,Langi,P,720210
14588,TZ,rui,0,Rufiji,Rufiji,P,589474
14594,TZ,rnw,0,Rungwa,Rungwa,P,52972
14605,TZ,kin,0,Kinyarwanda,Kinyarwanda,P,54064
14634,TZ,eng,0,English,English,S,
14634,TZ,sbk,0,Safwa,Safwa,P,
14634,TZ,swh,0,Swahili,Swahili,S,
14636,TZ,sbm,0,Sagala,Sagala,P,232483
14720,TZ,sad,0,Sandawe,Sandawe,P,80592
14816,TZ,dig,0,Chidigo,Chidigo,S,
14816,TZ,seg,0,Segeju,Segeju,P,
14816,TZ,swh,0,Swahili,Swahili,S,
14890,TZ,ksb,0,Shambala,Shambala,P,1310580
14915,TZ,swh,0,Swahili,Swahili,P,681635
14972,TZ,xog,0,Soga,Soga,P,5765
14983,TZ,som,0,Somali,Somali,P,72129
14997,TZ,soz,1040,Temi,Temi: Sonjo,P,58033
15101,TZ,suj,0,Shubi,Shubi,P,104984
15112,TZ,suk,0,Sukuma,Sukuma,P,10577135
15120,TZ,suw,0,Sumbwa,Sumbwa,P,562069
15145,TZ,swh,0,Swahili,Swahili,P,83411
15286,TZ,tcc,0,Datooga,Datooga,P,
15298,TZ,tvs,0,Taveta,Taveta,P,7208
15423,TZ,wun,0,Bungu,Bungu,P,105942
15555,TZ,tny,0,Tongwe,Tongwe,P,63571
15633,TZ,swh,0,Swahili,Swahili,P,89738
15657,TZ,rim,0,Nyaturu,Nyaturu,P,1120142
15663,TZ,kin,0,Kinyarwanda,Kinyarwanda,P,99652
15768,TZ,mhd,0,Mbugu,Mbugu,P,68836
15789,TZ,vid,0,Vidunda,Vidunda,P,13188
15796,TZ,vin,0,Vinza,Vinza,P,29428
15806,TZ,vun,0,Vunjo,Vunjo,P,720632
15851,TZ,wbh,0,Wanda,Wanda,P,70774
15856,TZ,wbi,1042,Vwanji,Vwanji: Wanji,P,53120
15988,TZ,yao,0,Yao,Yao,P,650650
16085,TZ,zak,0,Zanaki,Zanaki,P,182109
16087,TZ,swh,0,Swahili,Swahili,P,
16090,TZ,swh,0,Swahili,Swahili,S,
16090,TZ,zaj,0,Zaramo,Zaramo,P,
16104,TZ,ziw,0,Zigula,Zigula,P,855071
16108,TZ,zin,0,Zinza,Zinza,P,406104
16784,TZ,lug,0,Ganda,Ganda,P,61962
17018,TZ,job,0,Joba,Joba,P,7009
17128,TZ,kfr,0,Kacchi,Kacchi,P,72143
18375,TZ,tcc,9153,Datooga,Datooga: Gisamjanga,P,14622
18825,TZ,cwa,0,Kabwa,Kabwa,P,21474
18897,TZ,dhs,0,Dhaiso,Dhaiso,P,
18897,TZ,swh,0,Swahili,Swahili,S,
18959,TZ,nkt,0,"Nyika, Tanzania","Nyika, Tanzania",P,40036
18960,TZ,ssc,0,Suba-Simbiti,Suba-Simbiti,P,158055
19007,TZ,tza,0,Tanzanian Sign Language,Tanzanian Sign Language,P,631399
19067,TZ,kcu,0,Kami,Kami,P,33657
19116,TZ,sbp,0,Sangu,Sangu,P,
19116,TZ,snq,0,Sangu,Sangu,S,
19160,TZ,reg,0,Kara,Kara,P,
19160,TZ,yul,0,Yulu,Yulu,S,
19245,TZ,swh,0,Swahili,Swahili,P,477
19524,TZ,gmx,0,Magoma,Magoma,P,17074
19571,TZ,mjh,0,Mwera,Mwera,P,11166
19572,TZ,aas,0,Aasax,Aasax,S,
19572,TZ,mas,0,Maasai,Maasai,P,
19573,TZ,nxi,0,Nindi,Nindi,P,180
20766,TZ,rof,0,Rombo,Rombo,P,216080
20781,TZ,yao,0,Yao,Yao,P,97874
21582,TZ,xsj,0,Subi,Subi,P,112195
21998,TZ,rwl,0,Ruwila,Ruwila,P,5934
22321,TZ,egm,0,Benamanga,Benamanga,P,61757
22330,TZ,nww,0,Ndwewe,Ndwewe,P,30879
10349,UC,eng,0,English,English,P,4841
10350,UC,pap,0,Papiamentu,Papiamentu,P,115018
11140,UC,eng,0,English,English,P,2140
11234,UC,fra,0,French,French,P,2647
11600,UC,spa,0,Spanish,Spanish,P,6472
11659,UC,nld,0,Dutch,Dutch,P,11812
11661,UC,nld,0,Dutch,Dutch,P,214
12057,UC,yue,0,"Chinese, Yue","Chinese, Yue",P,1581
14449,UC,por,0,Portuguese,Portuguese,P,1440
14771,UC,hns,0,"Hindustani, Sarnami","Hindustani, Sarnami",P,566
15133,UC,srn,0,Sranan Tongo,Sranan Tongo,P,2064
15741,UC,eng,0,English,English,P,1581
16083,UC,spa,0,Spanish,Spanish,P,859
19007,UC,xxx,0,Unknown,Language unknown,P,1243
19209,UC,spa,0,Spanish,Spanish,P,6843
19414,UC,vic,0,Virgin Islands English Creole,Virgin Islands English Creole,P,4663
10149,UG,ach,0,Acholi,Acholi,P,2024735
10258,UG,alz,0,Alur,Alur,P,1329576
10271,UG,rwm,0,Amba,Amba,P,57503
10808,UG,bfa,0,Bari,Bari,P,129654
10996,UG,bxk,0,Bukusu,Bukusu,P,50079
11064,UG,tlj,0,Talinga-Bwisi,Talinga-Bwisi,P,136334
11140,UG,eng,0,English,English,P,4721
11234,UG,fra,0,French,French,P,1606
11331,UG,cgg,0,Chiga,Chiga,P,3113538
11440,UG,spa,0,Spanish,Spanish,P,10542
11982,UG,guj,0,Gujarati,Gujarati,P,491943
11996,UG,rub,0,Gungu,Gungu,P,113385
12018,UG,gwr,0,Gwere,Gwere,P,838240
12075,UG,hay,0,Haya,Haya,P,112773
12103,UG,nyn,15177,Nyankore,Nyankore: Hima,P,3883768
12106,UG,hin,0,Hindi,Hindi,P,6113
12161,UG,run,0,Rundi,Rundi,P,310185
12439,UG,keo,0,Kakwa,Kakwa,P,245668
12452,UG,kbo,1349,Keliko,Keliko: Kaliko,P,13369
12466,UG,kam,0,Kamba,Kamba,P,10691
12528,UG,kdj,0,Ng'akarimojong,Ng'akarimojong,P,898981
12629,UG,kcn,0,Nubi,Nubi,P,38876
12630,UG,lke,0,Kenye,Kenye,P,134848
12681,UG,kik,80,Gikuyu,Gikuyu: Kikuyu,P,112860
12774,UG,kng,12204,Koongo,Koongo: Kongo,P,5503
12779,UG,koo,0,Konzo,Konzo,P,1148699
12842,UG,kdi,0,Kumam,Kumam,P,359052
12985,UG,laj,0,Lango,Lango,P,2875124
13017,UG,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,16042
13035,UG,led,0,Lendu,Lendu,P,25510
13068,UG,lin,0,Lingala,Lingala,P,26890
13141,UG,lgg,0,Lugbara,Lugbara,P,
13141,UG,luc,0,Aringa,Aringa,S,
13196,UG,mhi,0,Ma'di,Ma'di,P,395497
13418,UG,nyn,15178,Nyankore,Nyankore: Hororo,P,430471
13501,UG,mdj,0,Mangbetu,Mangbetu,P,106410
13561,UG,myx,0,Masaaba,Masaaba,P,2227207
13900,UG,mxh,0,Mvuba,Mvuba,P,1317
13942,UG,nnb,0,Nande,Nande,P,26735
14101,UG,nuj,0,Nyole,Nyole,P,738569
14103,UG,nyo,0,Nyoro,Nyoro,P,1307979
14134,UG,ndp,0,Kebu,Kebu,P,73026
14147,UG,lul,0,Olu'bo,Olu'bo,P,2673
14251,UG,adh,0,Jopadhola,Jopadhola,P,650613
14417,UG,brf,0,Bira,Bira,P,2138
14428,UG,pko,0,Pokoot,Pokoot,P,1045250
14595,UG,ruc,0,Ruruuli-Runyala,Ruruuli-Runyala,P,256465
14605,UG,kin,0,Kinyarwanda,Kinyarwanda,P,1187843
14616,UG,lsm,0,Saamya-Gwe,Saamya-Gwe,P,703258
14805,UG,kpz,1118,Kupsapiiny,Kupsapiiny: Sebei,P,369852
14972,UG,xog,0,Soga,Soga,P,3823383
15049,UG,snm,1331,"Ma'di, Southern","Ma'di, Southern: Southern",P,100057
15145,UG,swh,0,Swahili,Swahili,P,5390
15348,UG,kdj,0,Ng'akarimojong,Ng'akarimojong,P,
15348,UG,teu,0,Soo,Soo,S,
15448,UG,teo,0,Ateso,Ateso,P,3174762
15453,UG,ikx,0,Ik,Ik,P,12706
15561,UG,ttj,0,Tooro,Tooro,P,1141950
15563,UG,toq,0,Toposa,Toposa,P,58821
15663,UG,kin,0,Kinyarwanda,Kinyarwanda,P,485936
15672,UG,kin,0,Kinyarwanda,Kinyarwanda,P,4645
16784,UG,lug,0,Ganda,Ganda,P,8503362
16842,UG,gom,0,"Konkani, Goan","Konkani, Goan",P,53476
19007,UG,ugn,0,Ugandan Sign Language,Ugandan Sign Language,P,483815
19162,UG,luc,0,Aringa,Aringa,P,668161
19206,UG,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,19667
20941,UG,kdj,0,Ng'akarimojong,Ng'akarimojong,P,
20941,UG,nyp,0,Nyang'i,Nyang'i,S,
21072,UG,lth,0,Thur,Thur,P,127168
21581,UG,dno,0,Ndrulo,Ndrulo,P,20654
21833,UG,ukv,0,Kuku,Kuku,P,50873
21845,UG,teo,0,Ateso,Ateso,P,8259
10168,UK,afr,6715,Afrikaans,Afrikaans: East Cape Afrikaans,P,253075
10218,UK,aka,0,Akan,Akan,P,27609
10294,UK,amh,0,Amharic,Amharic,P,8743
10326,UK,eng,0,English,English,P,94726
10328,UK,eng,0,English,English,P,95405
10329,UK,eng,0,English,English,P,67286
10330,UK,rme,0,Angloromani,Angloromani,P,58698
10378,UK,acx,0,"Arabic, Omani Spoken","Arabic, Omani Spoken",P,2199
10429,UK,hyw,0,"Armenian, Western","Armenian, Western",P,20474
10464,UK,aii,112,Assyrian Neo-Aramaic,Assyrian Neo-Aramaic: Assyrian,P,14126
10491,UK,bar,0,Bavarian,Bavarian,P,19599
10759,UK,ars,0,"Arabic, Najdi Spoken","Arabic, Najdi Spoken",P,23954
10790,UK,ben,0,Bengali,Bengali,P,355451
10966,UK,por,47,Portuguese,Portuguese: Brasil,P,101431
10998,UK,bul,0,Bulgarian,Bulgarian,P,64241
11029,UK,mya,0,Burmese,Burmese,P,14399
11065,UK,bel,0,Belarusian,Belarusian,P,5830
11140,UK,eng,0,English,English,P,49211979
11157,UK,ekk,0,"Estonian, Standard","Estonian, Standard",P,15243
11205,UK,fin,0,Finnish,Finnish,P,15243
11217,UK,vls,0,West Flemish,West Flemish,P,18510
11234,UK,fra,0,French,French,P,174211
11244,UK,kri,0,Krio,Krio,P,19113
11277,UK,tha,0,Thai,Thai,P,54230
11421,UK,eng,0,English,English,P,561789
11456,UK,ell,0,Greek,Greek,P,57243
11457,UK,tur,0,Turkish,Turkish,P,5445
11458,UK,ces,0,Czech,Czech,P,
11496,UK,dan,0,Danish,Danish,P,28310
11620,UK,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,
11620,UK,eng,0,English,English,S,
11659,UK,nld,0,Dutch,Dutch,P,89282
11722,UK,arz,0,"Arabic, Egyptian Spoken","Arabic, Egyptian Spoken",P,51327
11870,UK,gsw,0,"German, Swiss","German, Swiss",P,15088
11871,UK,deu,0,"German, Standard","German, Standard",P,142636
11880,UK,aln,0,"Albanian, Gheg","Albanian, Gheg",P,
11880,UK,als,0,"Albanian, Tosk","Albanian, Tosk",S,
11891,UK,eng,9633,English,English: Yanito,P,13817
11942,UK,ell,0,Greek,Greek,P,58796
11982,UK,guj,0,Gujarati,Gujarati,P,640338
12051,UK,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,131749
12054,UK,hak,0,"Chinese, Hakka","Chinese, Hakka",P,29893
12057,UK,yue,0,"Chinese, Yue","Chinese, Yue",P,222835
12155,UK,hun,0,Hungarian,Hungarian,P,92551
12189,UK,ibo,0,Igbo,Igbo,P,8064
12213,UK,mfe,0,Morisyen,Morisyen,P,34145
12217,UK,tzm,0,"Tamazight, Central Atlas","Tamazight, Central Atlas",P,3201
12247,UK,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",P,72307
12254,UK,gle,0,Irish,Irish,P,41144
12256,UK,eng,0,English,English,P,315760
12273,UK,ita,0,Italian,Italian,P,185098
12316,UK,jam,0,Jamaican English Creole,Jamaican English Creole,P,123525
12322,UK,jpn,0,Japanese,Japanese,P,30487
12347,UK,eng,0,English,English,P,
12347,UK,heb,0,Hebrew,Hebrew,S,
12399,UK,kab,0,Amazigh,Amazigh,P,3427
12662,UK,khm,0,Khmer,Khmer,P,10902
12700,UK,vie,0,Vietnamese,Vietnamese,P,27115
12795,UK,kor,0,Korean,Korean,P,
12877,UK,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,27539
13005,UK,spa,0,Spanish,Spanish,P,88738
13007,UK,lvs,0,"Latvian, Standard","Latvian, Standard",P,117594
13017,UK,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,102860
13068,UK,lin,0,Lingala,Lingala,P,4980
13077,UK,lit,0,Lithuanian,Lithuanian,P,168769
13169,UK,ayl,0,"Arabic, Libyan Spoken","Arabic, Libyan Spoken",P,25042
13186,UK,mkd,0,Macedonian,Macedonian,P,9957
13437,UK,mal,0,Malayalam,Malayalam,S,
13437,UK,zlm,0,Malay,Malay,P,
13460,UK,mlt,0,Maltese,Maltese,P,47999
13483,UK,eng,0,English,English,S,
13483,UK,mid,0,Mandaic,Mandaic,P,
13819,UK,ary,0,"Arabic, Moroccan Spoken","Arabic, Moroccan Spoken",P,34285
14045,UK,nor,0,Norwegian,Norwegian,P,18510
14256,UK,pbu,0,"Pashto, Northern","Pashto, Northern",P,54442
14276,UK,ajp,0,"Arabic, South Levantine Spoken","Arabic, South Levantine Spoken",P,20571
14322,UK,prp,0,Parsi,Parsi,P,4461
14327,UK,pbt,0,"Pashto, Southern","Pashto, Southern",P,48998
14371,UK,pes,0,"Persian, Iranian","Persian, Iranian",P,72307
14431,UK,pol,0,Polish,Polish,P,821490
14449,UK,por,0,Portuguese,Portuguese,P,190544
14567,UK,rmy,0,"Romani, Vlax","Romani, Vlax",P,
14567,UK,ron,0,Romanian,Romanian,S,
14570,UK,rmn,16003,"Romani, Balkan","Romani, Balkan: Tinners Romani",P,
14571,UK,ron,0,Romanian,Romanian,P,190544
14598,UK,rus,0,Russian,Russian,P,59252
14801,UK,gla,0,Scottish Gaelic,Scottish Gaelic,P,66992
14802,UK,sco,0,Scots,Scots,P,116351
14803,UK,trl,0,Traveller Scottish,Traveller Scottish,P,4562
14804,UK,eng,9611,English,English: Lowland Scottish,P,
14804,UK,gla,0,Scottish Gaelic,Scottish Gaelic,S,
14864,UK,srp,0,Serbian,Serbian,P,13712
14879,UK,crs,0,Seychelles Creole French,Seychelles Creole French,P,2744
14903,UK,eng,0,English,English,S,
14903,UK,sth,0,Shelta,Shelta,P,
14917,UK,sna,0,Shona,Shona,P,21707
14962,UK,slk,0,Slovak,Slovak,P,86017
14964,UK,slv,0,Slovene,Slovene,P,1258
14983,UK,som,0,Somali,Somali,P,99422
15077,UK,spa,0,Spanish,Spanish,P,142636
15145,UK,swh,0,Swahili,Swahili,P,15317
15148,UK,swe,0,Swedish,Swedish,P,42179
15151,UK,syl,0,Sylheti,Sylheti,P,123432
15152,UK,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,48205
15175,UK,tgl,0,Tagalog,Tagalog,P,153653
15198,UK,acq,0,"Arabic, Taizzi-Adeni Spoken","Arabic, Taizzi-Adeni Spoken",P,34393
15201,UK,tgk,0,Tajik,Tajik,P,5021
15481,UK,tir,0,Tigrigna,Tigrigna,P,12577
15482,UK,tig,0,Tigre,Tigre,P,15243
15696,UK,ukr,0,Ukrainian,Ukrainian,P,38162
15703,UK,eng,3200,English,English: Northern Ireland,P,935938
15741,UK,eng,0,English,English,P,166592
15905,UK,cym,0,Welsh,Welsh,P,564398
15906,UK,cym,0,Welsh,Welsh,P,68570
15947,UK,yhd,0,"Arabic, Judeo-Iraqi","Arabic, Judeo-Iraqi",P,6943
16057,UK,yor,0,Yoruba,Yoruba,P,102390
16784,UK,lug,0,Ganda,Ganda,P,52222
18274,UK,eng,0,English,English,S,
18274,UK,tur,0,Turkish,Turkish,P,
19007,UK,bfi,0,British Sign Language,British Sign Language,P,136986
19211,UK,eng,0,English,English,S,
19211,UK,hin,0,Hindi,Hindi,P,
19211,UK,sin,0,Sinhala,Sinhala,S,
19211,UK,urd,0,Urdu,Urdu,S,
19314,UK,prs,0,Dari,Dari,P,79337
20297,UK,spa,0,Spanish,Spanish,P,38162
10130,UP,abk,0,Abkhaz,Abkhaz,P,1452
10161,UP,ady,0,Adyghe,Adyghe,P,584
10429,UP,hyw,0,"Armenian, Western","Armenian, Western",P,88629
10464,UP,aii,112,Assyrian Neo-Aramaic,Assyrian Neo-Aramaic: Assyrian,P,2788
10495,UP,ava,0,Avar,Avar,P,1326
10528,UP,azb,0,"Azerbaijani, South","Azerbaijani, South",S,
10528,UP,azj,0,"Azerbaijani, North","Azerbaijani, North",P,
10705,UP,bak,7824,Bashkort,Bashkort: Bashkir,P,3773
10998,UP,bul,0,Bulgarian,Bulgarian,P,
11065,UP,bel,0,Belarusian,Belarusian,P,244668
11157,UP,ekk,0,"Estonian, Standard","Estonian, Standard",P,2545
11205,UP,fin,0,Finnish,Finnish,P,684
11277,UP,tha,0,Thai,Thai,P,3780
11317,UP,che,0,Chechen,Chechen,P,2552
11382,UP,chv,0,Chuvash,Chuvash,P,9396
11434,UP,crh,0,Crimean Tatar,Crimean Tatar,P,
11434,UP,tat,17246,Tatar,Tatar: Western Tatar,S,
11458,UP,ces,0,Czech,Czech,P,5250
11505,UP,dar,0,Dargwa,Dargwa,P,1429
11798,UP,gag,9982,Gagauz,Gagauz: Maritime Gagauz,P,28324
11865,UP,kat,0,Georgian,Georgian,P,30341
11871,UP,deu,0,"German, Standard","German, Standard",P,29547
11880,UP,aln,0,"Albanian, Gheg","Albanian, Gheg",P,
11880,UP,als,0,"Albanian, Tosk","Albanian, Tosk",S,
11894,UP,niv,0,Gilyak,Gilyak,P,517
11942,UP,ell,0,Greek,Greek,S,
11942,UP,uum,0,Urum,Urum,P,
12051,UP,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,1970
12155,UP,hun,0,Hungarian,Hungarian,P,
12304,UP,izh,0,Ingrian,Ingrian,S,
12304,UP,ukr,0,Ukrainian,Ukrainian,P,
12350,UP,ukr,0,Ukrainian,Ukrainian,S,
12350,UP,ydd,0,"Yiddish, Eastern","Yiddish, Eastern",P,
12523,UP,kdr,0,Karaim,Karaim,P,1172
12537,UP,krl,0,Karelian,Karelian,P,1350
12552,UP,rmc,0,"Romani, Carpathian","Romani, Carpathian",P,42134
12599,UP,kaz,0,Kazakh,Kazakh,P,4902
12684,UP,sjd,0,"Saami, Kildin","Saami, Kildin",P,119
12700,UP,vie,0,Vietnamese,Vietnamese,P,3417
