,PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers,NbrPGICs,JPScale,LeastReached,BibleStatus,BibleYear,NTYear,PortionsYear,JF,AudioRecordings,YouVersion_ID,RLG3,PrimaryReligion,ID3ROG3
17984,17519,PK,mve,0,Marwari,Marwari,S,34750,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17519PK
17985,17519,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,17210,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17519PK
17986,17519,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,120,66,1,Y,3,NA,NA,2021,Y,N,NA,6,Islam,17519PK
17987,17519,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,472880,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17519PK
17988,17519,PK,pst,0,"Pashto, Central","Pashto, Central",S,900,371,1,Y,1,NA,NA,NA,N,Y,NA,6,Islam,17519PK
17989,17519,PK,skr,0,Saraiki,Saraiki,P,480050,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17519PK
17990,17522,PK,mki,0,Dhatki,Dhatki,S,180,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17522PK
17991,17522,PK,mve,0,Marwari,Marwari,S,110,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17522PK
17992,17522,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,1480,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17522PK
17993,17522,PK,skr,0,Saraiki,Saraiki,S,1930,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17522PK
17994,17527,PK,bgq,0,Bagri,Bagri,S,150,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,17527PK
17995,17527,PK,gig,0,Goaria,Goaria,S,180,9,1,Y,1,NA,NA,NA,N,N,NA,6,Islam,17527PK
17996,17527,PK,kfr,0,Kacchi,Kacchi,S,1720,249,1,Y,4,NA,2010-2013,2013,Y,Y,NA,5,Hinduism,17527PK
17997,17527,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,160,31,1,Y,4,NA,1996,Yes,Y,Y,NA,6,Islam,17527PK
17998,17527,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,350,65,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,17527PK
17999,17527,PK,mki,0,Dhatki,Dhatki,S,106250,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17527PK
18000,17527,PK,mve,0,Marwari,Marwari,S,5000,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17527PK
18001,17527,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,20870,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17527PK
18002,17527,PK,rwr,0,Marwari,Marwari,S,5400,487,1,Y,4,NA,1820-1821,1815-1867,Y,Y,NA,5,Hinduism,17527PK
18003,17527,PK,skr,0,Saraiki,Saraiki,S,35040,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17527PK
18004,17530,PK,kfr,0,Kacchi,Kacchi,S,9250,249,1,Y,4,NA,2010-2013,2013,Y,Y,NA,5,Hinduism,17530PK
18005,17530,PK,mki,0,Dhatki,Dhatki,S,5800,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17530PK
18006,17530,PK,mve,0,Marwari,Marwari,S,1700,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17530PK
18007,17530,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,600,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17530PK
18008,17530,PK,skr,0,Saraiki,Saraiki,S,1200,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17530PK
18009,17531,PK,mki,0,Dhatki,Dhatki,S,1500,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17531PK
18010,17531,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,200,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17531PK
18011,17531,PK,skr,0,Saraiki,Saraiki,S,250,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17531PK
18012,17532,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,700,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17532PK
18013,17532,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,440,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17532PK
18014,17532,PK,mki,0,Dhatki,Dhatki,S,720,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17532PK
18015,17532,PK,mve,0,Marwari,Marwari,S,3900,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17532PK
18016,17532,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,850,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17532PK
18017,17532,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,27340,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17532PK
18018,17532,PK,skr,0,Saraiki,Saraiki,P,32360,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17532PK
18019,17543,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,30,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17543PK
18020,17543,PK,mki,0,Dhatki,Dhatki,S,420,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17543PK
18021,17543,PK,mve,0,Marwari,Marwari,S,270,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17543PK
18022,17543,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,8450,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17543PK
18023,17543,PK,skr,0,Saraiki,Saraiki,S,6410,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17543PK
18024,17545,PK,mki,0,Dhatki,Dhatki,S,30,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17545PK
18025,17549,PK,bgn,0,"Balochi, Western","Balochi, Western",S,20,75,1,Y,3,NA,NA,1984-2020,Y,Y,NA,6,Islam,17549PK
18026,17549,PK,bgp,0,"Balochi, Eastern","Balochi, Eastern",S,270,136,1,Y,4,NA,2013,1815-1906,Y,Y,NA,6,Islam,17549PK
18027,17549,PK,bgq,0,Bagri,Bagri,S,12600,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,17549PK
18028,17549,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,93170,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17549PK
18029,17549,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,17380,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17549PK
18030,17549,PK,jdg,0,Jadgali,Jadgali,S,1100,15,1,Y,3,NA,NA,2021,Y,Y,NA,6,Islam,17549PK
18031,17549,PK,kfr,0,Kacchi,Kacchi,S,9050,249,1,Y,4,NA,2010-2013,2013,Y,Y,NA,5,Hinduism,17549PK
18032,17549,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,1200,31,1,Y,4,NA,1996,Yes,Y,Y,NA,6,Islam,17549PK
18033,17549,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,600,65,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,17549PK
18034,17549,PK,mki,0,Dhatki,Dhatki,S,95300,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17549PK
18035,17549,PK,mve,0,Marwari,Marwari,S,107950,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17549PK
18036,17549,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,187510,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17549PK
18037,17549,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,200,66,1,Y,3,NA,NA,2021,Y,N,NA,6,Islam,17549PK
18038,17549,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,1783450,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17549PK
18039,17549,PK,pst,0,"Pashto, Central","Pashto, Central",S,7910,371,1,Y,1,NA,NA,NA,N,Y,NA,6,Islam,17549PK
18040,17549,PK,skr,0,Saraiki,Saraiki,S,835230,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17549PK
18041,17551,PK,mki,0,Dhatki,Dhatki,S,480,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17551PK
18042,17551,PK,mve,0,Marwari,Marwari,S,260,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17551PK
18043,17551,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,4550,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17551PK
18044,17551,PK,skr,0,Saraiki,Saraiki,S,4890,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17551PK
18045,17554,PK,kfr,0,Kacchi,Kacchi,S,120,249,1,Y,4,NA,2010-2013,2013,Y,Y,NA,5,Hinduism,17554PK
18046,17554,PK,mki,0,Dhatki,Dhatki,S,300,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17554PK
18047,17568,PK,bft,0,Balti,Balti,P,960,55,1,Y,3,NA,NA,1903-1981,Y,Y,NA,6,Islam,17568PK
18048,17568,PK,scl,0,Shina,Shina,S,120,74,1,Y,3,NA,NA,1929,Y,Y,NA,6,Islam,17568PK
18049,17571,PK,bcc,0,"Balochi, Southern","Balochi, Southern",S,4470,110,1,Y,4,NA,1999-2001,1992-1994,Y,Y,rom,6,Islam,17571PK
18050,17571,PK,bgn,0,"Balochi, Western","Balochi, Western",S,2210,75,1,Y,3,NA,NA,1984-2020,Y,Y,NA,6,Islam,17571PK
18051,17571,PK,bgp,0,"Balochi, Eastern","Balochi, Eastern",S,1300,136,1,Y,4,NA,2013,1815-1906,Y,Y,NA,6,Islam,17571PK
18052,17571,PK,bgq,0,Bagri,Bagri,S,48900,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,17571PK
18053,17571,PK,brh,0,Brahui,Brahui,S,180,38,1,Y,4,NA,1998,1905-1978,Y,Y,NA,6,Islam,17571PK
18054,17571,PK,gjk,0,"Koli, Kachi","Koli, Kachi",S,800,12,1,Y,4,NA,2002,1834-1995,N,Y,NA,6,Islam,17571PK
18055,17571,PK,gwc,0,Gawri,Gawri,S,30,47,1,Y,3,NA,NA,2022,Y,N,NA,6,Islam,17571PK
18056,17571,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,253590,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17571PK
18057,17571,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,91600,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17571PK
18058,17571,PK,jdg,0,Jadgali,Jadgali,S,850,15,1,Y,3,NA,NA,2021,Y,Y,NA,6,Islam,17571PK
18059,17571,PK,kfr,0,Kacchi,Kacchi,S,37200,249,1,Y,4,NA,2010-2013,2013,Y,Y,NA,5,Hinduism,17571PK
18060,17571,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,2100,65,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,17571PK
18061,17571,PK,mki,0,Dhatki,Dhatki,S,372200,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17571PK
18062,17571,PK,mve,0,Marwari,Marwari,S,1265700,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17571PK
18063,17571,PK,mvy,0,"Kohistani, Indus","Kohistani, Indus",S,120,38,1,Y,3,NA,NA,2021,Y,N,NA,6,Islam,17571PK
18064,17571,PK,pbt,0,"Pashto, Southern","Pashto, Southern",S,660,15,1,Y,3,NA,NA,1971-2019,Y,Y,NA,6,Islam,17571PK
18065,17571,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,543730,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17571PK
18066,17571,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,1480,66,1,Y,3,NA,NA,2021,Y,N,NA,6,Islam,17571PK
18067,17571,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,10692090,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17571PK
18068,17571,PK,pst,0,"Pashto, Central","Pashto, Central",S,47340,371,1,Y,1,NA,NA,NA,N,Y,NA,6,Islam,17571PK
18069,17571,PK,scl,0,Shina,Shina,S,900,74,1,Y,3,NA,NA,1929,Y,Y,NA,6,Islam,17571PK
18070,17571,PK,skr,0,Saraiki,Saraiki,P,14217380,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17571PK
18071,17572,PK,bgq,0,Bagri,Bagri,S,2600,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,17572PK
18072,17572,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,11530,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17572PK
18073,17572,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,8670,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17572PK
18074,17572,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,70,31,1,Y,4,NA,1996,Yes,Y,Y,NA,6,Islam,17572PK
18075,17572,PK,mki,0,Dhatki,Dhatki,S,1800,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17572PK
18076,17572,PK,mve,0,Marwari,Marwari,S,22900,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17572PK
18077,17572,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,19880,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17572PK
18078,17572,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,361950,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17572PK
18079,17572,PK,pst,0,"Pashto, Central","Pashto, Central",S,850,371,1,Y,1,NA,NA,NA,N,Y,NA,6,Islam,17572PK
18080,17572,PK,skr,0,Saraiki,Saraiki,S,289690,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17572PK
18081,17573,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,1450,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17573PK
18082,17573,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,840,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17573PK
18083,17573,PK,mve,0,Marwari,Marwari,S,390,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17573PK
18084,17573,PK,phr,0,Pahari-Potwari,Pahari-Potwari,P,5360,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17573PK
18085,17573,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,720,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17573PK
18086,17573,PK,skr,0,Saraiki,Saraiki,S,2070,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17573PK
18087,17574,PK,mki,0,Dhatki,Dhatki,S,60,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17574PK
18088,17579,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,300,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17579PK
18089,17579,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,170,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17579PK
18090,17579,PK,mki,0,Dhatki,Dhatki,S,410,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17579PK
18091,17579,PK,mve,0,Marwari,Marwari,S,1890,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17579PK
18092,17579,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,350,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17579PK
18093,17579,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,69180,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17579PK
18094,17579,PK,skr,0,Saraiki,Saraiki,S,54410,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17579PK
18095,17580,PK,mki,0,Dhatki,Dhatki,S,270,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17580PK
18096,17581,PK,bgn,0,"Balochi, Western","Balochi, Western",S,20,75,1,Y,3,NA,NA,1984-2020,Y,Y,NA,6,Islam,17581PK
18097,17581,PK,bgq,0,Bagri,Bagri,S,3000,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,17581PK
18098,17581,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,2950,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17581PK
18099,17581,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,60,31,1,Y,4,NA,1996,Yes,Y,Y,NA,6,Islam,17581PK
18100,17581,PK,mki,0,Dhatki,Dhatki,S,1450,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17581PK
18101,17581,PK,mve,0,Marwari,Marwari,S,30600,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17581PK
18102,17581,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,4250,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17581PK
18103,17581,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,496960,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17581PK
18104,17581,PK,pst,0,"Pashto, Central","Pashto, Central",S,150,371,1,Y,1,NA,NA,NA,N,Y,NA,6,Islam,17581PK
18105,17581,PK,skr,0,Saraiki,Saraiki,S,299450,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17581PK
18106,17582,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,20,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17582PK
18107,17582,PK,mve,0,Marwari,Marwari,S,2000,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17582PK
18108,17582,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,40,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17582PK
18109,17582,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,100,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17582PK
18110,17582,PK,skr,0,Saraiki,Saraiki,P,7100,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17582PK
18111,17584,PK,mki,0,Dhatki,Dhatki,S,30,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17584PK
18112,17586,PK,bft,0,Balti,Balti,S,50,55,1,Y,3,NA,NA,1903-1981,Y,Y,NA,6,Islam,17586PK
18113,17586,PK,bgq,0,Bagri,Bagri,S,1250,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,17586PK
18114,17586,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,121480,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17586PK
18115,17586,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,20,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17586PK
18116,17586,PK,mki,0,Dhatki,Dhatki,S,1750,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17586PK
18117,17586,PK,mve,0,Marwari,Marwari,S,11800,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17586PK
18118,17586,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,61750,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17586PK
18119,17586,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,613926,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17586PK
18120,17586,PK,pst,0,"Pashto, Central","Pashto, Central",S,5350,371,1,Y,1,NA,NA,NA,N,Y,NA,6,Islam,17586PK
18121,17586,PK,skr,0,Saraiki,Saraiki,S,259190,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17586PK
18122,17590,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,40,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17590PK
18123,17590,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,80,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17590PK
18124,17590,PK,mki,0,Dhatki,Dhatki,S,40,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17590PK
18125,17590,PK,mve,0,Marwari,Marwari,S,80,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17590PK
18126,17590,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,515,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17590PK
18127,17590,PK,skr,0,Saraiki,Saraiki,P,2474,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17590PK
18128,17593,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,2740,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17593PK
18129,17593,PK,hno,0,"Hindko, Northern","Hindko, Northern",P,4800,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17593PK
18130,17593,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,430,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17593PK
18131,17593,PK,skr,0,Saraiki,Saraiki,S,1240,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17593PK
18132,17595,PK,gjk,0,"Koli, Kachi","Koli, Kachi",S,600,12,1,Y,4,NA,2002,1834-1995,N,Y,NA,6,Islam,17595PK
18133,17595,PK,kfr,0,Kacchi,Kacchi,S,3760,249,1,Y,4,NA,2010-2013,2013,Y,Y,NA,5,Hinduism,17595PK
18134,17595,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,600,31,1,Y,4,NA,1996,Yes,Y,Y,NA,6,Islam,17595PK
18135,17595,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,1640,65,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,17595PK
18136,17595,PK,mki,0,Dhatki,Dhatki,S,4250,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17595PK
18137,17595,PK,mve,0,Marwari,Marwari,S,350,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17595PK
18138,17595,PK,skr,0,Saraiki,Saraiki,S,890,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17595PK
18139,17596,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,110,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17596PK
18140,17596,PK,mki,0,Dhatki,Dhatki,S,110,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17596PK
18141,17596,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,280,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17596PK
18142,17596,PK,skr,0,Saraiki,Saraiki,S,50,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17596PK
18143,17597,PK,bgn,0,"Balochi, Western","Balochi, Western",S,30,75,1,Y,3,NA,NA,1984-2020,Y,Y,NA,6,Islam,17597PK
18144,17597,PK,bgq,0,Bagri,Bagri,S,11000,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,17597PK
18145,17597,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,66750,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,17597PK
18146,17597,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,77040,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17597PK
18147,17597,PK,kfr,0,Kacchi,Kacchi,S,1920,249,1,Y,4,NA,2010-2013,2013,Y,Y,NA,5,Hinduism,17597PK
18148,17597,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,1600,31,1,Y,4,NA,1996,Yes,Y,Y,NA,6,Islam,17597PK
18149,17597,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,1700,65,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,17597PK
18150,17597,PK,mki,0,Dhatki,Dhatki,S,6100,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17597PK
18151,17597,PK,mve,0,Marwari,Marwari,S,94200,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17597PK
18152,17597,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,72890,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17597PK
18153,17597,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,1816310,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17597PK
18154,17597,PK,pst,0,"Pashto, Central","Pashto, Central",S,9460,371,1,Y,1,NA,NA,NA,N,Y,NA,6,Islam,17597PK
18155,17597,PK,skr,0,Saraiki,Saraiki,S,1299030,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17597PK
18156,17599,PK,kfr,0,Kacchi,Kacchi,S,4300,249,1,Y,4,NA,2010-2013,2013,Y,Y,NA,5,Hinduism,17599PK
18157,17599,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,60,65,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,17599PK
18158,17599,PK,mki,0,Dhatki,Dhatki,S,34300,286,1,Y,3,NA,NA,1998-1999,Y,Y,NA,6,Islam,17599PK
18159,17599,PK,skr,0,Saraiki,Saraiki,S,1600,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17599PK
18160,17602,PK,bgq,0,Bagri,Bagri,S,100,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,17602PK
18161,17602,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,330,410,1,Y,3,NA,NA,1929-2019,Y,Y,NA,6,Islam,17602PK
18162,17602,PK,mve,0,Marwari,Marwari,S,2000,348,1,Y,4,NA,1821,1969-1991,Y,Y,NA,6,Islam,17602PK
18163,17602,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,260,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,17602PK
18164,17602,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,140,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17602PK
18165,17602,PK,skr,0,Saraiki,Saraiki,P,9140,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17602PK
18166,17608,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,60,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,17608PK
18167,17608,PK,skr,0,Saraiki,Saraiki,P,920,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,17608PK
